"","Unique_Unique_Object","Experiment","Aktnac","ERKnac","Condition","Concen"
"31769",808445,"20200605 P2",0.3432,0.9286,"ymptx",2.33
"31770",808446,"20200605 P2",0.2608,-0.147400000000001,"ymptx",2.33
"31771",808449,"20200605 P2",-0.4767,-0.1614,"ymptx",2.33
"31772",808452,"20200605 P2",0.2052,0.8774,"ymptx",2.33
"31773",808461,"20200605 P2",0.389,0.3766,"ymptx",2.33
"31774",808466,"20200605 P2",0.819199999999999,1.9815,"ymptx",2.33
"31775",808468,"20200605 P2",0.319,0.546900000000001,"ymptx",2.33
"31776",808469,"20200605 P2",0.9793,0.7962,"ymptx",2.33
"31777",808470,"20200605 P2",0.0862999999999995,-0.0455000000000002,"ymptx",2.33
"31778",808471,"20200605 P2",0.373100000000001,1.2178,"ymptx",2.33
"31779",808472,"20200605 P2",0.00170000000000081,0.3689,"ymptx",2.33
"31780",808473,"20200605 P2",0.5223,0.2423,"ymptx",2.33
"31781",808475,"20200605 P2",-0.0483999999999999,0.733999999999999,"ymptx",2.33
"31782",808476,"20200605 P2",0.188,0.3347,"ymptx",2.33
"31783",808479,"20200605 P2",0.1035,0.6774,"ymptx",2.33
"31784",808481,"20200605 P2",0.307099999999999,0.655200000000001,"ymptx",2.33
"31785",808486,"20200605 P2",0.4316,1.3578,"ymptx",2.33
"31786",808487,"20200605 P2",0.2143,0.4157,"ymptx",2.33
"31787",808489,"20200605 P2",0.3964,1.5118,"ymptx",2.33
"31788",808490,"20200605 P2",0.3447,0.7658,"ymptx",2.33
"31789",808493,"20200605 P2",0.2325,0.666800000000001,"ymptx",2.33
"31790",808496,"20200605 P2",0.7335,0.6998,"ymptx",2.33
"31791",808497,"20200605 P2",0.2601,0.2145,"ymptx",2.33
"31792",808505,"20200605 P2",-0.122400000000001,0.2224,"ymptx",2.33
"31793",808506,"20200605 P2",0.6773,0.9717,"ymptx",2.33
"31794",808508,"20200605 P2",-2.6387,0.5813,"ymptx",2.33
"31795",808509,"20200605 P2",0.5045,0.435199999999999,"ymptx",2.33
"31796",808510,"20200605 P2",-0.0728000000000004,0.3642,"ymptx",2.33
"31797",808515,"20200605 P2",1.2996,0.7245,"ymptx",2.33
"31798",808522,"20200605 P2",0.8099,1.016,"ymptx",2.33
"31799",808523,"20200605 P2",0.9304,0.9046,"ymptx",2.33
"31800",808527,"20200605 P2",0.3279,0.6798,"ymptx",2.33
"31801",808532,"20200605 P2",-0.2675,-0.3688,"ymptx",2.33
"31802",808533,"20200605 P2",0.140300000000001,0.1925,"ymptx",2.33
"31803",808534,"20200605 P2",0.5519,0.5648,"ymptx",2.33
"31804",808538,"20200605 P2",-1.0404,1.372,"ymptx",2.33
"31805",808539,"20200605 P2",0.3947,0.4496,"ymptx",2.33
"31806",808540,"20200605 P2",0.5619,0.869099999999999,"ymptx",2.33
"31807",808541,"20200605 P2",0.1676,0.4492,"ymptx",2.33
"31808",808548,"20200605 P2",0.7477,0.959099999999999,"ymptx",2.33
"31809",808550,"20200605 P2",-0.0932999999999993,-0.0800999999999994,"ymptx",2.33
"31810",808551,"20200605 P2",-0.874,-0.0285000000000002,"ymptx",2.33
"31811",808556,"20200605 P2",0.935,0.7985,"ymptx",2.33
"31812",808557,"20200605 P2",0.478900000000001,0.4484,"ymptx",2.33
"31813",808558,"20200605 P2",-1.7973,-1.4299,"ymptx",2.33
"31814",808560,"20200605 P2",0.3916,0.3015,"ymptx",2.33
"31815",808564,"20200605 P2",0.1859,-0.1356,"ymptx",2.33
"31816",808567,"20200605 P2",0.2485,0.416099999999999,"ymptx",2.33
"31817",808569,"20200605 P2",0.4013,0.5135,"ymptx",2.33
"31818",808571,"20200605 P2",0.3722,0.367699999999999,"ymptx",2.33
"31819",808572,"20200605 P2",0.5501,0.712,"ymptx",2.33
"31820",808576,"20200605 P2",-0.3351,-0.0784999999999996,"ymptx",2.33
"31821",808580,"20200605 P2",-0.0211999999999997,0.3779,"ymptx",2.33
"31822",808583,"20200605 P2",-0.0197000000000004,-0.0931999999999997,"ymptx",2.33
"31823",808584,"20200605 P2",2.2745,1.6726,"ymptx",2.33
"31824",808588,"20200605 P2",0.4324,1.0973,"ymptx",2.33
"31825",808591,"20200605 P2",0.1704,0.2298,"ymptx",2.33
"31826",808592,"20200605 P2",-0.171900000000001,-0.6497,"ymptx",2.33
"31827",808596,"20200605 P2",0.290599999999999,0.6215,"ymptx",2.33
"31828",808598,"20200605 P2",0.5336,0.8186,"ymptx",2.33
"31829",808600,"20200605 P2",1.141,1.2475,"ymptx",2.33
"31830",808604,"20200605 P2",0.4408,0.487,"ymptx",2.33
"31831",808606,"20200605 P2",-0.151099999999999,-0.121799999999999,"ymptx",2.33
"31832",808609,"20200605 P2",0.0994000000000004,0.4089,"ymptx",2.33
"31833",808616,"20200605 P2",0.3509,0.855100000000001,"ymptx",2.33
"31834",808624,"20200605 P2",0.3305,0.544899999999999,"ymptx",2.33
"31835",808625,"20200605 P2",0.5356,0.5666,"ymptx",2.33
"31836",808629,"20200605 P2",0.2004,0.994,"ymptx",2.33
"31837",808631,"20200605 P2",0.3667,0.8653,"ymptx",2.33
"31838",808632,"20200605 P2",0.832200000000001,1.1144,"ymptx",2.33
"31839",808634,"20200605 P2",0.756199999999999,-1.0995,"ymptx",2.33
"31840",808637,"20200605 P2",0.502,0.302,"ymptx",2.33
"31841",808641,"20200605 P2",1.3479,1.3982,"ymptx",2.33
"31842",808649,"20200605 P2",0.0559000000000001,0.0106999999999995,"ymptx",2.33
"31843",808653,"20200605 P2",0.3584,0.3906,"ymptx",2.33
"31844",808656,"20200605 P2",1.2231,1.3282,"ymptx",2.33
"31845",808658,"20200605 P2",0.9454,1.4857,"ymptx",2.33
"31846",808661,"20200605 P2",0.607000000000001,1.5076,"ymptx",2.33
"31847",808663,"20200605 P2",-0.1427,-0.436,"ymptx",2.33
"31848",808665,"20200605 P2",0.3999,0.561400000000001,"ymptx",2.33
"31849",808666,"20200605 P2",0.4027,0.6065,"ymptx",2.33
"31850",808673,"20200605 P2",0.2968,-0.00109999999999988,"ymptx",2.33
"31851",808685,"20200605 P2",0.5472,0.9537,"ymptx",2.33
"31852",808686,"20200605 P2",-1.0805,-0.6938,"ymptx",2.33
"31853",808687,"20200605 P2",0.9691,0.7202,"ymptx",2.33
"31854",808689,"20200605 P2",0.9707,0.8908,"ymptx",2.33
"31855",808690,"20200605 P2",0.4401,0.8115,"ymptx",2.33
"31856",808693,"20200605 P2",-0.3003,-1.7187,"ymptx",2.33
"31857",808697,"20200605 P2",0.3927,0.3701,"ymptx",2.33
"31858",808700,"20200605 P2",-1.5981,-0.4766,"ymptx",2.33
"31859",808706,"20200605 P2",1.1803,1.1663,"ymptx",2.33
"31860",808707,"20200605 P2",0.2536,0.1667,"ymptx",2.33
"31861",808709,"20200605 P2",0.0973999999999993,0.0427999999999998,"ymptx",2.33
"31862",808712,"20200605 P2",0.3893,0.2413,"ymptx",2.33
"31863",808714,"20200605 P2",1.4211,1.6353,"ymptx",2.33
"31864",808716,"20200605 P2",0.312,0.650700000000001,"ymptx",2.33
"31865",808717,"20200605 P2",0.250099999999999,0.712599999999999,"ymptx",2.33
"31866",808718,"20200605 P2",0.106399999999999,0.7971,"ymptx",2.33
"31867",808719,"20200605 P2",-1.1367,-0.478999999999999,"ymptx",2.33
"31868",808723,"20200605 P2",2.1452,2.592,"ymptx",2.33
"31869",808735,"20200605 P2",0.8556,1.6322,"ymptx",2.33
"31870",808737,"20200605 P2",-0.2273,0.0186999999999996,"ymptx",2.33
"31871",808740,"20200605 P2",0.601300000000001,0.7328,"ymptx",2.33
"31872",808745,"20200605 P2",0.3182,0.158300000000001,"ymptx",2.33
"31873",808748,"20200605 P2",0.2579,1.2633,"ymptx",2.33
"31874",808750,"20200605 P2",0.9409,1.0797,"ymptx",2.33
"31875",808752,"20200605 P2",0.7508,0.905399999999999,"ymptx",2.33
"31876",808753,"20200605 P2",0.762499999999999,0.475599999999999,"ymptx",2.33
"31877",808754,"20200605 P2",0.845,1.1734,"ymptx",2.33
"31878",808757,"20200605 P2",-0.0233,0.4729,"ymptx",2.33
"31879",808758,"20200605 P2",0.4452,0.8215,"ymptx",2.33
"31880",808760,"20200605 P2",0.4493,0.6976,"ymptx",2.33
"31881",808762,"20200605 P2",0.3838,0.4965,"ymptx",2.33
"31882",808766,"20200605 P2",-0.1621,0.0477000000000004,"ymptx",2.33
"31883",808767,"20200605 P2",0.47,1.9339,"ymptx",2.33
"31884",808772,"20200605 P2",0.5731,1.1546,"ymptx",2.33
"31885",808775,"20200605 P2",0.8891,0.8396,"ymptx",2.33
"31886",808776,"20200605 P2",0.8849,1.3141,"ymptx",2.33
"31887",808778,"20200605 P2",0.384,0.378799999999999,"ymptx",2.33
"31888",808779,"20200605 P2",1.3006,1.2547,"ymptx",2.33
"31889",808781,"20200605 P2",0.8759,1.0379,"ymptx",2.33
"31890",808782,"20200605 P2",-0.3966,-0.1587,"ymptx",2.33
"31891",808786,"20200605 P2",0.506800000000001,0.3895,"ymptx",2.33
"31892",808788,"20200605 P2",0.3821,0.2953,"ymptx",2.33
"31893",808789,"20200605 P2",0.5055,0.411,"ymptx",2.33
"31894",808790,"20200605 P2",0.2696,0.1029,"ymptx",2.33
"31895",808791,"20200605 P2",0.5778,0.594200000000001,"ymptx",2.33
"31896",808793,"20200605 P2",0.3147,0.712,"ymptx",2.33
"31897",808794,"20200605 P2",0.3598,0.3644,"ymptx",2.33
"31898",808795,"20200605 P2",-1.2888,-0.5508,"ymptx",2.33
"31899",808797,"20200605 P2",0.6762,0.960800000000001,"ymptx",2.33
"31900",808798,"20200605 P2",0.5111,0.8154,"ymptx",2.33
"31901",808799,"20200605 P2",0.428199999999999,1.1406,"ymptx",2.33
"31902",808801,"20200605 P2",0.492600000000001,1.5086,"ymptx",2.33
"31903",808802,"20200605 P2",1.0011,1.1044,"ymptx",2.33
"31904",808806,"20200605 P2",0.201,0.489899999999999,"ymptx",2.33
"31905",808808,"20200605 P2",0.5895,0.8861,"ymptx",2.33
"31906",808811,"20200605 P2",0.5866,1.0622,"ymptx",2.33
"31907",808813,"20200605 P2",0.0392000000000001,0.3089,"ymptx",2.33
"31908",808814,"20200605 P2",0.5275,0.8243,"ymptx",2.33
"31909",808818,"20200605 P2",0.5347,1.0109,"ymptx",2.33
"31910",808819,"20200605 P2",0.3528,0.2531,"ymptx",2.33
"31911",808820,"20200605 P2",0.5613,0.8505,"ymptx",2.33
"31912",808821,"20200605 P2",0.2855,0.5687,"ymptx",2.33
"31913",808835,"20200605 P2",0.4199,0.3327,"ymptx",2.33
"31914",808843,"20200605 P2",0.171700000000001,0.1297,"ymptx",2.33
"31915",808844,"20200605 P2",0.8777,0.3862,"ymptx",2.33
"31916",808846,"20200605 P2",0.338000000000001,2.1896,"ymptx",2.33
"31917",808847,"20200605 P2",0.5749,1.1219,"ymptx",2.33
"31918",808852,"20200605 P2",0.5129,0.975099999999999,"ymptx",2.33
"31919",808853,"20200605 P2",0.5552,0.341800000000001,"ymptx",2.33
"31920",808856,"20200605 P2",1.8685,2.3166,"ymptx",2.33
"31921",808859,"20200605 P2",1.5675,1.7651,"ymptx",2.33
"31922",808860,"20200605 P2",0.4477,1.1161,"ymptx",2.33
"31923",808863,"20200605 P2",0.5942,1.0348,"ymptx",2.33
"31924",808864,"20200605 P2",0.0587,0.1814,"ymptx",2.33
"31925",808866,"20200605 P2",0.6601,0.7417,"ymptx",2.33
"31926",808869,"20200605 P2",-0.2793,0.724,"ymptx",2.33
"31927",808871,"20200605 P2",0.3135,0.8744,"ymptx",2.33
"31928",808883,"20200605 P2",0.722700000000001,1.8075,"ymptx",2.33
"31929",808887,"20200605 P2",-1.0202,-0.1616,"ymptx",2.33
"31930",808890,"20200605 P2",0.8376,0.4624,"ymptx",2.33
"31931",808893,"20200605 P2",0.329299999999999,0.7248,"ymptx",2.33
"31932",808900,"20200605 P2",0.7138,-0.0775999999999997,"ymptx",2.33
"31933",808902,"20200605 P2",0.4414,0.841199999999999,"ymptx",2.33
"31934",808905,"20200605 P2",1.2072,1.5036,"ymptx",2.33
"31935",808906,"20200605 P2",-0.5941,0.0343000000000004,"ymptx",2.33
"31936",808907,"20200605 P2",0.5073,0.241,"ymptx",2.33
"31937",808908,"20200605 P2",0.345,0.6538,"ymptx",2.33
"31938",808909,"20200605 P2",0.6861,0.9322,"ymptx",2.33
"31939",808912,"20200605 P2",0.1848,0.4597,"ymptx",2.33
"31940",808927,"20200605 P2",0.00629999999999931,1.1829,"ymptx",2.33
"31941",808933,"20200605 P2",0.7089,1.0551,"ymptx",2.33
"31942",808934,"20200605 P2",0.1534,0.606399999999999,"ymptx",2.33
"31943",808935,"20200605 P2",0.6766,2.1867,"ymptx",2.33
"31944",808944,"20200605 P2",0.7012,0.9233,"ymptx",2.33
"31945",808945,"20200605 P2",0.7192,0.8517,"ymptx",2.33
"31946",808947,"20200605 P2",0.6492,1.9919,"ymptx",2.33
"31947",808949,"20200605 P2",1.0706,1.7223,"ymptx",2.33
"31948",808950,"20200605 P2",0.3104,1.3065,"ymptx",2.33
"31949",808951,"20200605 P2",0.4126,1.4287,"ymptx",2.33
"31950",808957,"20200605 P2",0.5848,0.6051,"ymptx",2.33
"31951",808960,"20200605 P2",0.903100000000001,0.426000000000002,"ymptx",2.33
"31952",808961,"20200605 P2",0.7631,0.815600000000001,"ymptx",2.33
"31953",808963,"20200605 P2",0.6086,0.6752,"ymptx",2.33
"31954",808967,"20200605 P2",0.597,0.926400000000001,"ymptx",2.33
"31955",808972,"20200605 P2",0.5996,0.6638,"ymptx",2.33
"31956",808973,"20200605 P2",-0.0580000000000003,0.1642,"ymptx",2.33
"31957",808976,"20200605 P2",1.2726,1.1425,"ymptx",2.33
"31958",808978,"20200605 P2",0.4815,-0.1836,"ymptx",2.33
"31959",808979,"20200605 P2",0.9492,1.1255,"ymptx",2.33
"31960",808980,"20200605 P2",0.8941,1.3172,"ymptx",2.33
"31961",808981,"20200605 P2",1.2436,2.0967,"ymptx",2.33
"31962",808989,"20200605 P2",0.5035,0.568300000000001,"ymptx",2.33
"31963",808994,"20200605 P2",0.0698000000000001,0.2982,"ymptx",2.33
"31964",808995,"20200605 P2",0.6753,0.763999999999999,"ymptx",2.33
"31965",808996,"20200605 P2",1.2993,2.1137,"ymptx",2.33
"31966",808998,"20200605 P2",0.337700000000001,0.5033,"ymptx",2.33
"31967",808999,"20200605 P2",1.421,1.4615,"ymptx",2.33
"31968",809000,"20200605 P2",1.2828,1.5997,"ymptx",2.33
"31969",809004,"20200605 P2",-0.314299999999999,-1.4367,"ymptx",2.33
"31970",809005,"20200605 P2",0.0708999999999999,0.4248,"ymptx",2.33
"31971",809006,"20200605 P2",0.0626999999999995,0.6389,"ymptx",2.33
"31972",809009,"20200605 P2",0.6664,0.6039,"ymptx",2.33
"31973",809015,"20200605 P2",0.0101999999999999,0.7469,"ymptx",2.33
"31974",809022,"20200605 P2",0.2722,0.155,"ymptx",2.33
"31975",809027,"20200605 P2",-1.0486,-1.7071,"ymptx",2.33
"31976",809029,"20200605 P2",-0.3724,0.2347,"ymptx",2.33
"31977",809030,"20200605 P2",0.3263,0.3005,"ymptx",2.33
"31978",809031,"20200605 P2",0.1199,0.654299999999999,"ymptx",2.33
"31979",809032,"20200605 P2",0.672299999999999,-0.134900000000001,"ymptx",2.33
"31980",809034,"20200605 P2",-0.1502,0.1691,"ymptx",2.33
"31981",809035,"20200605 P2",0.8903,0.674,"ymptx",2.33
"31982",809036,"20200605 P2",0.3858,1.0761,"ymptx",2.33
"31983",809039,"20200605 P2",0.8695,0.9823,"ymptx",2.33
"31984",809042,"20200605 P2",0.507000000000001,0.397600000000001,"ymptx",2.33
"31985",809050,"20200605 P2",1.0337,1.8415,"ymptx",2.33
"31986",809051,"20200605 P2",0.8631,1.7466,"ymptx",2.33
"31987",809052,"20200605 P2",0.0957,0.6575,"ymptx",2.33
"31988",809055,"20200605 P2",0.4182,0.4898,"ymptx",2.33
"31989",809056,"20200605 P2",0.2601,0.7139,"ymptx",2.33
"31990",809057,"20200605 P2",0.3992,0.8157,"ymptx",2.33
"31991",809060,"20200605 P2",0.6485,1.112,"ymptx",2.33
"31992",809062,"20200605 P2",0.0600999999999989,0.6309,"ymptx",2.33
"31993",809065,"20200605 P2",0.4739,0.2303,"ymptx",2.33
"31994",809067,"20200605 P2",1.1767,1.219,"ymptx",2.33
"31995",809069,"20200605 P2",0.111799999999999,0.382400000000001,"ymptx",2.33
"31996",809070,"20200605 P2",0.4703,0.203,"ymptx",2.33
"31997",809072,"20200605 P2",0.4549,0.978300000000001,"ymptx",2.33
"31998",809074,"20200605 P2",0.4179,1.1818,"ymptx",2.33
"31999",809077,"20200605 P2",-0.2114,0.394199999999999,"ymptx",2.33
"32000",809078,"20200605 P2",-0.1668,-0.1041,"ymptx",2.33
"32001",809080,"20200605 P2",1.0872,0.6576,"ymptx",2.33
"32002",809081,"20200605 P2",0.4271,0.460399999999999,"ymptx",2.33
"32003",809082,"20200605 P2",0.4899,1.1839,"ymptx",2.33
"32004",809083,"20200605 P2",0.2925,0.385599999999999,"ymptx",2.33
"32005",809084,"20200605 P2",0.7533,0.3811,"ymptx",2.33
"32006",809085,"20200605 P2",-0.0512999999999998,0.8443,"ymptx",2.33
"32007",809086,"20200605 P2",0.7647,0.8338,"ymptx",2.33
"32008",809089,"20200605 P2",0.3804,-0.0474999999999997,"ymptx",2.33
"32009",809091,"20200605 P2",-0.103,-0.0380999999999997,"ymptx",2.33
"32010",809096,"20200605 P2",0.2432,0.316299999999999,"ymptx",2.33
"32011",809097,"20200605 P2",-0.3537,0.0986000000000002,"ymptx",2.33
"32012",809098,"20200605 P2",-0.210900000000001,0.0668000000000001,"ymptx",2.33
"32013",809099,"20200605 P2",0.3694,-0.1367,"ymptx",2.33
"32014",809104,"20200605 P2",0.6216,0.5898,"ymptx",2.33
"32015",809106,"20200605 P2",0.5911,1.2871,"ymptx",2.33
"32016",809110,"20200605 P2",0.3779,0.8238,"ymptx",2.33
"32017",809115,"20200605 P2",-0.3221,-0.9606,"ymptx",2.33
"32018",809117,"20200605 P2",0.4893,0.9306,"ymptx",2.33
"32019",810008,"20200605 P2",-0.4301,0.5563,"ymptx",28.57
"32020",810012,"20200605 P2",-0.465900000000001,-0.1524,"ymptx",28.57
"32021",810014,"20200605 P2",0.9283,0.7869,"ymptx",28.57
"32022",810017,"20200605 P2",0.3948,0.5698,"ymptx",28.57
"32023",810020,"20200605 P2",0.7712,0.855,"ymptx",28.57
"32024",810021,"20200605 P2",-0.5945,0.0881000000000001,"ymptx",28.57
"32025",810023,"20200605 P2",-0.2294,0.0650999999999997,"ymptx",28.57
"32026",810024,"20200605 P2",0.452099999999999,1.1129,"ymptx",28.57
"32027",810025,"20200605 P2",0.0375,0.4445,"ymptx",28.57
"32028",810027,"20200605 P2",-0.7627,0.0297999999999999,"ymptx",28.57
"32029",810029,"20200605 P2",0.6602,1.4036,"ymptx",28.57
"32030",810031,"20200605 P2",-0.7343,-0.0687000000000003,"ymptx",28.57
"32031",810033,"20200605 P2",-0.547199999999999,0.1474,"ymptx",28.57
"32032",810034,"20200605 P2",0.4266,0.9924,"ymptx",28.57
"32033",810036,"20200605 P2",0.0152000000000002,0.6557,"ymptx",28.57
"32034",810038,"20200605 P2",0.3622,0.617900000000001,"ymptx",28.57
"32035",810041,"20200605 P2",0.1869,0.799,"ymptx",28.57
"32036",810042,"20200605 P2",-0.0678999999999996,0.1085,"ymptx",28.57
"32037",810043,"20200605 P2",-0.8646,0.206300000000001,"ymptx",28.57
"32038",810044,"20200605 P2",0.4778,0.7861,"ymptx",28.57
"32039",810052,"20200605 P2",0.0499999999999996,0.561,"ymptx",28.57
"32040",810053,"20200605 P2",0.3472,0.0267000000000003,"ymptx",28.57
"32041",810059,"20200605 P2",0.1039,0.9816,"ymptx",28.57
"32042",810060,"20200605 P2",0.4968,0.8433,"ymptx",28.57
"32043",810064,"20200605 P2",0.4963,0.577899999999999,"ymptx",28.57
"32044",810065,"20200605 P2",0.148799999999999,0.7729,"ymptx",28.57
"32045",810066,"20200605 P2",-0.737200000000001,0.0757,"ymptx",28.57
"32046",810068,"20200605 P2",-0.5075,0.0595999999999999,"ymptx",28.57
"32047",810069,"20200605 P2",0.5174,0.7457,"ymptx",28.57
"32048",810072,"20200605 P2",0.0475999999999999,0.4436,"ymptx",28.57
"32049",810075,"20200605 P2",0.3772,1.2116,"ymptx",28.57
"32050",810078,"20200605 P2",-0.0841,0.3789,"ymptx",28.57
"32051",810081,"20200605 P2",0.00600000000000006,0.4554,"ymptx",28.57
"32052",810082,"20200605 P2",-0.0244000000000003,0.1191,"ymptx",28.57
"32053",810083,"20200605 P2",0.1985,0.2045,"ymptx",28.57
"32054",810084,"20200605 P2",0.1657,0.695799999999999,"ymptx",28.57
"32055",810087,"20200605 P2",-0.0818000000000008,0.1252,"ymptx",28.57
"32056",810088,"20200605 P2",-0.0851999999999997,0.0503000000000005,"ymptx",28.57
"32057",810089,"20200605 P2",-0.1555,0.0528000000000003,"ymptx",28.57
"32058",810090,"20200605 P2",0.0539999999999999,0.415,"ymptx",28.57
"32059",810091,"20200605 P2",-0.2085,-0.203699999999999,"ymptx",28.57
"32060",810093,"20200605 P2",0.3711,0.5031,"ymptx",28.57
"32061",810094,"20200605 P2",0.0100999999999997,0.3825,"ymptx",28.57
"32062",810095,"20200605 P2",0.329599999999999,1.1257,"ymptx",28.57
"32063",810096,"20200605 P2",0.244,0.6724,"ymptx",28.57
"32064",810097,"20200605 P2",0.0818000000000001,0.7637,"ymptx",28.57
"32065",810098,"20200605 P2",-0.3171,-0.1051,"ymptx",28.57
"32066",810099,"20200605 P2",0.1607,0.7499,"ymptx",28.57
"32067",810105,"20200605 P2",2.8362,2.0693,"ymptx",28.57
"32068",810107,"20200605 P2",0.9189,0.7457,"ymptx",28.57
"32069",810108,"20200605 P2",0.1124,0.5128,"ymptx",28.57
"32070",810110,"20200605 P2",0.4225,0.6708,"ymptx",28.57
"32071",810112,"20200605 P2",0.1354,0.627,"ymptx",28.57
"32072",810114,"20200605 P2",0.2115,0.245199999999999,"ymptx",28.57
"32073",810115,"20200605 P2",-0.000700000000000367,-0.928199999999999,"ymptx",28.57
"32074",810117,"20200605 P2",-0.1037,0.2809,"ymptx",28.57
"32075",810118,"20200605 P2",0.538400000000001,0.9074,"ymptx",28.57
"32076",810122,"20200605 P2",0.2001,0.3092,"ymptx",28.57
"32077",810125,"20200605 P2",-0.2157,0.986800000000001,"ymptx",28.57
"32078",810126,"20200605 P2",0.3849,0.5962,"ymptx",28.57
"32079",810127,"20200605 P2",0.0232000000000002,0.0990000000000002,"ymptx",28.57
"32080",810128,"20200605 P2",-0.0984999999999999,0.362799999999999,"ymptx",28.57
"32081",810131,"20200605 P2",0.4847,0.9086,"ymptx",28.57
"32082",810132,"20200605 P2",0.2755,0.4915,"ymptx",28.57
"32083",810134,"20200605 P2",-0.2308,0.2454,"ymptx",28.57
"32084",810135,"20200605 P2",-0.1183,0.1792,"ymptx",28.57
"32085",810137,"20200605 P2",0.1716,0.2458,"ymptx",28.57
"32086",810143,"20200605 P2",-0.00280000000000025,0.1904,"ymptx",28.57
"32087",810156,"20200605 P2",0.199299999999999,0.0842000000000001,"ymptx",28.57
"32088",810159,"20200605 P2",0.0704999999999992,0.2106,"ymptx",28.57
"32089",810160,"20200605 P2",-0.5276,0.0266000000000002,"ymptx",28.57
"32090",810162,"20200605 P2",-0.426,-0.1249,"ymptx",28.57
"32091",810164,"20200605 P2",0.3538,0.4769,"ymptx",28.57
"32092",810165,"20200605 P2",0.1753,0.3049,"ymptx",28.57
"32093",810168,"20200605 P2",0.0134,0.222,"ymptx",28.57
"32094",810169,"20200605 P2",-0.4006,0.162700000000001,"ymptx",28.57
"32095",810170,"20200605 P2",-0.0458999999999999,0.0806999999999995,"ymptx",28.57
"32096",810171,"20200605 P2",0.00670000000000015,0.6259,"ymptx",28.57
"32097",810172,"20200605 P2",-0.0122,0.3209,"ymptx",28.57
"32098",810174,"20200605 P2",0.713,0.9814,"ymptx",28.57
"32099",810179,"20200605 P2",-0.0703999999999997,0.0898000000000002,"ymptx",28.57
"32100",810180,"20200605 P2",-0.0563000000000001,0.2341,"ymptx",28.57
"32101",810181,"20200605 P2",0.672899999999999,0.8481,"ymptx",28.57
"32102",810182,"20200605 P2",0.1078,0.3479,"ymptx",28.57
"32103",810184,"20200605 P2",-0.4356,-0.3091,"ymptx",28.57
"32104",810186,"20200605 P2",-0.2881,-1.1073,"ymptx",28.57
"32105",810188,"20200605 P2",0.2059,0.1921,"ymptx",28.57
"32106",810189,"20200605 P2",-0.1209,0.7214,"ymptx",28.57
"32107",810190,"20200605 P2",0.0484000000000001,0.4611,"ymptx",28.57
"32108",810191,"20200605 P2",-0.3475,0.0362000000000001,"ymptx",28.57
"32109",810193,"20200605 P2",-0.2849,-0.0573999999999998,"ymptx",28.57
"32110",810194,"20200605 P2",0.1886,-0.2636,"ymptx",28.57
"32111",810195,"20200605 P2",-0.112200000000001,0.4739,"ymptx",28.57
"32112",810197,"20200605 P2",0.6585,1.3592,"ymptx",28.57
"32113",810199,"20200605 P2",-0.367900000000001,0.275000000000001,"ymptx",28.57
"32114",810202,"20200605 P2",0.279299999999999,0.511000000000001,"ymptx",28.57
"32115",810205,"20200605 P2",0.2914,0.0637000000000002,"ymptx",28.57
"32116",810206,"20200605 P2",-0.188999999999999,0.5222,"ymptx",28.57
"32117",810209,"20200605 P2",0.3001,0.3394,"ymptx",28.57
"32118",810210,"20200605 P2",0.3516,0.5879,"ymptx",28.57
"32119",810212,"20200605 P2",0.000999999999999834,-0.4756,"ymptx",28.57
"32120",810213,"20200605 P2",0.5323,0.452,"ymptx",28.57
"32121",810219,"20200605 P2",-0.1551,0.313099999999999,"ymptx",28.57
"32122",810220,"20200605 P2",-0.8952,-1.0482,"ymptx",28.57
"32123",810222,"20200605 P2",0.3741,0.403,"ymptx",28.57
"32124",810225,"20200605 P2",0.110399999999999,0.6944,"ymptx",28.57
"32125",810226,"20200605 P2",0.1212,0.284000000000001,"ymptx",28.57
"32126",810227,"20200605 P2",0.3547,0.2676,"ymptx",28.57
"32127",810228,"20200605 P2",0.4906,1.0025,"ymptx",28.57
"32128",810231,"20200605 P2",-0.212,0.2648,"ymptx",28.57
"32129",810235,"20200605 P2",-0.150299999999999,0.164199999999999,"ymptx",28.57
"32130",810236,"20200605 P2",0.099,0.5714,"ymptx",28.57
"32131",810239,"20200605 P2",0.0715,0.6902,"ymptx",28.57
"32132",810242,"20200605 P2",-0.00850000000000029,0.6989,"ymptx",28.57
"32133",810243,"20200605 P2",0.0168999999999999,0.53,"ymptx",28.57
"32134",810244,"20200605 P2",0.2083,0.6229,"ymptx",28.57
"32135",810245,"20200605 P2",0.3216,0.5435,"ymptx",28.57
"32136",810246,"20200605 P2",0.3173,0.8667,"ymptx",28.57
"32137",810248,"20200605 P2",0.0642000000000005,0.455000000000001,"ymptx",28.57
"32138",810249,"20200605 P2",0.593299999999999,1.1978,"ymptx",28.57
"32139",810250,"20200605 P2",-0.4061,0.4393,"ymptx",28.57
"32140",810251,"20200605 P2",-0.00530000000000008,0.1059,"ymptx",28.57
"32141",810252,"20200605 P2",0.3596,0.2858,"ymptx",28.57
"32142",810253,"20200605 P2",0.6867,1.16,"ymptx",28.57
"32143",810254,"20200605 P2",-0.0819000000000007,0.3522,"ymptx",28.57
"32144",810256,"20200605 P2",0.230200000000001,0.2911,"ymptx",28.57
"32145",810258,"20200605 P2",0.2744,0.7235,"ymptx",28.57
"32146",810259,"20200605 P2",-0.0669000000000003,0.4021,"ymptx",28.57
