"","Unique_Unique_Object","Experiment","Aktnac","ERKnac","Condition","Concen"
"2791",405558,"20200526 P2",-0.648399999999999,2.0615,"PTx",100
"2792",405559,"20200526 P2",0.109,3.0709,"PTx",100
"2793",405560,"20200526 P2",0.8777,3.157,"PTx",100
"2794",405562,"20200526 P2",0.7707,4.812,"PTx",100
"2795",405564,"20200526 P2",1.3054,3.1117,"PTx",100
"2796",405566,"20200526 P2",-0.0383999999999992,1.6979,"PTx",100
"2797",405567,"20200526 P2",1.0599,4.6415,"PTx",100
"2798",405568,"20200526 P2",1.1832,2.675,"PTx",100
"2799",405571,"20200526 P2",0.5431,5.5158,"PTx",100
"2800",405574,"20200526 P2",1.0491,4.1703,"PTx",100
"2801",405575,"20200526 P2",0.1255,1.6589,"PTx",100
"2802",405576,"20200526 P2",0.1826,3.5538,"PTx",100
"2803",405577,"20200526 P2",-0.3371,1.0786,"PTx",100
"2804",405578,"20200526 P2",1.4999,5.4529,"PTx",100
"2805",405580,"20200526 P2",0.5216,2.858,"PTx",100
"2806",405581,"20200526 P2",1.3198,4.7657,"PTx",100
"2807",405582,"20200526 P2",0.6899,3.2392,"PTx",100
"2808",405583,"20200526 P2",0.2976,1.7827,"PTx",100
"2809",405584,"20200526 P2",1.0859,5.3975,"PTx",100
"2810",405588,"20200526 P2",0.3001,3.7578,"PTx",100
"2811",405589,"20200526 P2",0.2566,1.9655,"PTx",100
"2812",405590,"20200526 P2",-0.1559,1.1632,"PTx",100
"2813",405591,"20200526 P2",0.5162,3.3561,"PTx",100
"2814",405592,"20200526 P2",0.7613,3.1895,"PTx",100
"2815",405598,"20200526 P2",0.5856,3.3709,"PTx",100
"2816",405599,"20200526 P2",-0.0717,2.6645,"PTx",100
"2817",405603,"20200526 P2",0.1832,1.7493,"PTx",100
"2818",405607,"20200526 P2",1.0593,2.6305,"PTx",100
"2819",405609,"20200526 P2",-0.2701,2.5468,"PTx",100
"2820",405611,"20200526 P2",1.212,3.9044,"PTx",100
"2821",405613,"20200526 P2",0.3798,2.7656,"PTx",100
"2822",405615,"20200526 P2",3.1344,4.0155,"PTx",100
"2823",405617,"20200526 P2",0.1671,3.5944,"PTx",100
"2824",405618,"20200526 P2",0.3155,3.0522,"PTx",100
"2825",405619,"20200526 P2",0.2186,3.033,"PTx",100
"2826",405620,"20200526 P2",0.387,3.0934,"PTx",100
"2827",405621,"20200526 P2",0.0110000000000001,2.9114,"PTx",100
"2828",405625,"20200526 P2",0.5911,2.7467,"PTx",100
"2829",405626,"20200526 P2",0.8445,4.3134,"PTx",100
"2830",405628,"20200526 P2",1.0627,4.0759,"PTx",100
"2831",405629,"20200526 P2",0.2606,2.5208,"PTx",100
"2832",405630,"20200526 P2",1.4154,5.1986,"PTx",100
"2833",405634,"20200526 P2",1.0864,6.1605,"PTx",100
"2834",405635,"20200526 P2",0.7401,2.7508,"PTx",100
"2835",405636,"20200526 P2",0.5446,4.6862,"PTx",100
"2836",405639,"20200526 P2",0.3097,2.2617,"PTx",100
"2837",405642,"20200526 P2",0.658,4.2763,"PTx",100
"2838",405643,"20200526 P2",0.7496,4.9786,"PTx",100
"2839",405644,"20200526 P2",0.7184,3.4602,"PTx",100
"2840",405645,"20200526 P2",0.3286,3.1072,"PTx",100
"2841",405646,"20200526 P2",0.6297,3.246,"PTx",100
"2842",405649,"20200526 P2",0.4428,3.0842,"PTx",100
"2843",405651,"20200526 P2",0.7804,2.8585,"PTx",100
"2844",405652,"20200526 P2",1.0036,3.9905,"PTx",100
"2845",405653,"20200526 P2",0.2889,1.907,"PTx",100
"2846",405657,"20200526 P2",0.3098,3.7653,"PTx",100
"2847",405658,"20200526 P2",0.6699,2.3322,"PTx",100
"2848",405661,"20200526 P2",0.3057,3.6984,"PTx",100
"2849",405662,"20200526 P2",0.9748,5.7261,"PTx",100
"2850",405664,"20200526 P2",0.9446,0.9851,"PTx",100
"2851",405665,"20200526 P2",0.743300000000001,4.7112,"PTx",100
"2852",405666,"20200526 P2",0.2001,2.0622,"PTx",100
"2853",405667,"20200526 P2",0.3908,4.5696,"PTx",100
"2854",405668,"20200526 P2",-0.0448000000000007,2.1048,"PTx",100
"2855",405671,"20200526 P2",0.8643,3.8084,"PTx",100
"2856",405673,"20200526 P2",0.4638,2.8309,"PTx",100
"2857",405674,"20200526 P2",0.779,2.6828,"PTx",100
"2858",405675,"20200526 P2",0.7168,4.9175,"PTx",100
"2859",405678,"20200526 P2",0.322,2.8899,"PTx",100
"2860",405686,"20200526 P2",-0.391299999999999,2.341,"PTx",100
"2861",405688,"20200526 P2",0.753,3.2596,"PTx",100
"2862",405689,"20200526 P2",0.2659,3.2015,"PTx",100
"2863",405692,"20200526 P2",0.5841,3.7045,"PTx",100
"2864",405694,"20200526 P2",0.5384,2.4365,"PTx",100
"2865",405695,"20200526 P2",1.1924,4.9504,"PTx",100
"2866",405699,"20200526 P2",0.6961,3.4984,"PTx",100
"2867",405702,"20200526 P2",1.1449,2.515,"PTx",100
"2868",405703,"20200526 P2",3.9162,6.1554,"PTx",100
"2869",405708,"20200526 P2",1.064,3.9529,"PTx",100
"2870",405709,"20200526 P2",0.4433,2.6559,"PTx",100
"2871",405710,"20200526 P2",0.302,3.5158,"PTx",100
"2872",405711,"20200526 P2",1.1238,5.4143,"PTx",100
"2873",405714,"20200526 P2",0.4985,3.905,"PTx",100
"2874",405721,"20200526 P2",0.0893000000000002,2.6017,"PTx",100
"2875",405722,"20200526 P2",0.6384,3.8141,"PTx",100
"2876",405727,"20200526 P2",0.317399999999999,2.4935,"PTx",100
"2877",405736,"20200526 P2",0.4079,2.6538,"PTx",100
"2878",405738,"20200526 P2",0.182,2.3481,"PTx",100
"2879",405741,"20200526 P2",0.3582,1.6841,"PTx",100
"2880",405746,"20200526 P2",1.0188,4.53,"PTx",100
"2881",405751,"20200526 P2",0.2625,2.2772,"PTx",100
"2882",405752,"20200526 P2",1.2942,4.6492,"PTx",100
"2883",405753,"20200526 P2",0.989500000000001,4.9481,"PTx",100
"2884",405756,"20200526 P2",-0.621900000000001,2.3887,"PTx",100
"2885",405758,"20200526 P2",0.367,2.771,"PTx",100
"2886",405760,"20200526 P2",0.543500000000001,2.0432,"PTx",100
"2887",405761,"20200526 P2",0.0322999999999999,1.893,"PTx",100
"2888",405765,"20200526 P2",0.581400000000001,3.1625,"PTx",100
"2889",405766,"20200526 P2",1.2811,3.9522,"PTx",100
"2890",405767,"20200526 P2",1.1212,3.4553,"PTx",100
"2891",405769,"20200526 P2",0.0302000000000001,1.7639,"PTx",100
"2892",405770,"20200526 P2",0.447,2.9113,"PTx",100
"2893",405771,"20200526 P2",0.3478,2.0465,"PTx",100
"2894",405773,"20200526 P2",1.883,4.2665,"PTx",100
"2895",405774,"20200526 P2",0.6776,2.4884,"PTx",100
"2896",405775,"20200526 P2",-0.159999999999999,2.6576,"PTx",100
"2897",405777,"20200526 P2",0.3105,2.4988,"PTx",100
"2898",405779,"20200526 P2",0.5374,1.315,"PTx",100
"2899",405784,"20200526 P2",0.8574,2.7982,"PTx",100
"2900",405785,"20200526 P2",0.2274,3.6303,"PTx",100
"2901",405786,"20200526 P2",0.355800000000001,3.1156,"PTx",100
"2902",405787,"20200526 P2",0.1881,1.8816,"PTx",100
"2903",405788,"20200526 P2",0.877300000000001,4.2496,"PTx",100
"2904",405790,"20200526 P2",1.7755,4.6511,"PTx",100
"2905",405791,"20200526 P2",1.1999,3.667,"PTx",100
"2906",405792,"20200526 P2",0.735,3.4414,"PTx",100
"2907",405793,"20200526 P2",0.1277,1.7676,"PTx",100
"2908",405794,"20200526 P2",-0.2521,0.9961,"PTx",100
"2909",405796,"20200526 P2",0.5375,3.9576,"PTx",100
"2910",405798,"20200526 P2",1.2805,2.8959,"PTx",100
"2911",405800,"20200526 P2",0.658400000000001,2.595,"PTx",100
"2912",405802,"20200526 P2",0.922,2.899,"PTx",100
"2913",405803,"20200526 P2",-0.0553999999999998,1.7544,"PTx",100
"2914",405806,"20200526 P2",0.503,2.9565,"PTx",100
"2915",405807,"20200526 P2",0.2031,2.7002,"PTx",100
"2916",405809,"20200526 P2",1.4788,4.8098,"PTx",100
"2917",405811,"20200526 P2",0.3212,2.1935,"PTx",100
"2918",405812,"20200526 P2",0.4516,3.3727,"PTx",100
"2919",405813,"20200526 P2",0.8142,3.6696,"PTx",100
"2920",405814,"20200526 P2",0.0595000000000006,2.2634,"PTx",100
"2921",405815,"20200526 P2",0.7076,3.3667,"PTx",100
"2922",405818,"20200526 P2",1.2389,6.0941,"PTx",100
"2923",405820,"20200526 P2",0.8755,2.9414,"PTx",100
"2924",405823,"20200526 P2",-0.0610000000000003,1.7849,"PTx",100
"2925",405824,"20200526 P2",0.4065,2.9836,"PTx",100
"2926",405827,"20200526 P2",-0.0185999999999999,3.02,"PTx",100
"2927",405828,"20200526 P2",1.0745,5.6776,"PTx",100
"2928",405831,"20200526 P2",0.545499999999999,3.0706,"PTx",100
"2929",405832,"20200526 P2",0.4888,1.7642,"PTx",100
"2930",405833,"20200526 P2",0.6842,3.2361,"PTx",100
"2931",405836,"20200526 P2",0.8866,4.5755,"PTx",100
"2932",405844,"20200526 P2",0.4621,4.567,"PTx",100
"2933",405845,"20200526 P2",0.1767,3.4492,"PTx",100
"2934",405847,"20200526 P2",0.7613,2.4103,"PTx",100
"2935",405848,"20200526 P2",0.4785,3.8311,"PTx",100
"2936",405849,"20200526 P2",0.274,2.1386,"PTx",100
"2937",405851,"20200526 P2",0.9706,3.381,"PTx",100
"2938",405854,"20200526 P2",0.0551,2.5867,"PTx",100
"2939",405855,"20200526 P2",1.4963,2.826,"PTx",100
"2940",405859,"20200526 P2",0.0788999999999998,2.8366,"PTx",100
"2941",405862,"20200526 P2",1.5078,5.7268,"PTx",100
"2942",405863,"20200526 P2",0.2993,2.0868,"PTx",100
"2943",405871,"20200526 P2",0.0998999999999994,1.4782,"PTx",100
"2944",405872,"20200526 P2",0.2163,2.2804,"PTx",100
"2945",405873,"20200526 P2",0.339599999999999,3.1982,"PTx",100
"2946",405874,"20200526 P2",0.0270000000000001,2.74,"PTx",100
"2947",405878,"20200526 P2",0.9424,4.5479,"PTx",100
"2948",405880,"20200526 P2",0.3024,4.2942,"PTx",100
"2949",405881,"20200526 P2",-0.1277,4.2398,"PTx",100
"2950",405882,"20200526 P2",0.8351,4.7003,"PTx",100
"2951",405883,"20200526 P2",0.6506,2.5166,"PTx",100
"2952",405885,"20200526 P2",0.4226,2.0534,"PTx",100
"2953",405889,"20200526 P2",0.7675,2.8846,"PTx",100
"2954",405890,"20200526 P2",0.9424,5.1978,"PTx",100
"2955",405894,"20200526 P2",0.6911,3.3785,"PTx",100
"2956",405895,"20200526 P2",0.5557,2.325,"PTx",100
"2957",405897,"20200526 P2",0.2925,3.6477,"PTx",100
"2958",405899,"20200526 P2",0.5963,3.1634,"PTx",100
"2959",405901,"20200526 P2",0.1154,2.3987,"PTx",100
"2960",405902,"20200526 P2",0.2815,1.6594,"PTx",100
"2961",405903,"20200526 P2",0.649,4.8144,"PTx",100
"2962",405905,"20200526 P2",0.4998,3.133,"PTx",100
"2963",405906,"20200526 P2",1.4082,5.0394,"PTx",100
"2964",405909,"20200526 P2",0.3071,2.4276,"PTx",100
"2965",405910,"20200526 P2",0.7881,2.2703,"PTx",100
"2966",405911,"20200526 P2",-0.000600000000000267,1.4294,"PTx",100
"2967",405913,"20200526 P2",0.5358,2.585,"PTx",100
"2968",405914,"20200526 P2",0.4628,3.6657,"PTx",100
"2969",405915,"20200526 P2",0.4838,2.5635,"PTx",100
"2970",405917,"20200526 P2",0.0824,1.754,"PTx",100
"2971",405920,"20200526 P2",0.3835,2.6372,"PTx",100
"2972",405921,"20200526 P2",0.4858,4.8192,"PTx",100
"2973",405922,"20200526 P2",1.0188,5.143,"PTx",100
"2974",405924,"20200526 P2",0.1858,2.7973,"PTx",100
"2975",405925,"20200526 P2",1.434,5.3922,"PTx",100
"2976",405928,"20200526 P2",0.153,1.9025,"PTx",100
"2977",405930,"20200526 P2",0.1061,1.8744,"PTx",100
"2978",405931,"20200526 P2",0.3264,3.6764,"PTx",100
"2979",405932,"20200526 P2",1.2652,2.9106,"PTx",100
"2980",405934,"20200526 P2",0.3358,2.8652,"PTx",100
"2981",405937,"20200526 P2",1.6621,3.9958,"PTx",100
"2982",405941,"20200526 P2",0.857900000000001,3.9974,"PTx",100
"2983",405943,"20200526 P2",0.7671,4.6445,"PTx",100
"2984",405947,"20200526 P2",0.1709,2.0637,"PTx",100
"2985",405949,"20200526 P2",0.6371,2.8152,"PTx",100
"2986",405950,"20200526 P2",0.0126999999999999,1.7414,"PTx",100
"2987",405952,"20200526 P2",0.4654,3.8903,"PTx",100
"2988",405954,"20200526 P2",0.287300000000001,3.9426,"PTx",100
"2989",405956,"20200526 P2",1.0767,6.0978,"PTx",100
"2990",405962,"20200526 P2",-0.4134,1.9799,"PTx",100
"2991",407505,"20200526 P2",-0.5785,0.6337,"PTx",2.33
"2992",407506,"20200526 P2",-0.1831,1.3286,"PTx",2.33
"2993",407508,"20200526 P2",0.2774,2.0679,"PTx",2.33
"2994",407509,"20200526 P2",0.1036,0.2696,"PTx",2.33
"2995",407510,"20200526 P2",0.5017,2.8814,"PTx",2.33
"2996",407511,"20200526 P2",0.2626,2.795,"PTx",2.33
"2997",407512,"20200526 P2",0.6882,0.686400000000001,"PTx",2.33
"2998",407513,"20200526 P2",-0.2175,1.3703,"PTx",2.33
"2999",407514,"20200526 P2",0.122599999999999,0.8464,"PTx",2.33
"3000",407515,"20200526 P2",0.1335,1.1512,"PTx",2.33
"3001",407517,"20200526 P2",-0.1449,0.7305,"PTx",2.33
"3002",407518,"20200526 P2",0.9316,2.3091,"PTx",2.33
"3003",407519,"20200526 P2",0.2488,2.8206,"PTx",2.33
"3004",407521,"20200526 P2",0.2935,3.9156,"PTx",2.33
"3005",407522,"20200526 P2",0.9545,3.3037,"PTx",2.33
"3006",407525,"20200526 P2",0.3516,1.8711,"PTx",2.33
"3007",407526,"20200526 P2",0.2869,1.8552,"PTx",2.33
"3008",407527,"20200526 P2",0.0624000000000004,0.2611,"PTx",2.33
"3009",407528,"20200526 P2",0.4711,1.5098,"PTx",2.33
"3010",407529,"20200526 P2",-0.244,2.7078,"PTx",2.33
"3011",407530,"20200526 P2",-0.0426999999999999,1.0248,"PTx",2.33
"3012",407531,"20200526 P2",0.9542,2.5315,"PTx",2.33
"3013",407533,"20200526 P2",-0.1563,0.3638,"PTx",2.33
"3014",407534,"20200526 P2",0.54,2.2937,"PTx",2.33
"3015",407535,"20200526 P2",2.832,5.792,"PTx",2.33
"3016",407536,"20200526 P2",0.3398,1.3824,"PTx",2.33
"3017",407537,"20200526 P2",0.1436,0.6239,"PTx",2.33
"3018",407538,"20200526 P2",1.0607,3.1111,"PTx",2.33
"3019",407540,"20200526 P2",-0.3849,1.168,"PTx",2.33
"3020",407541,"20200526 P2",-0.3696,1.3678,"PTx",2.33
"3021",407542,"20200526 P2",0.2483,2.2577,"PTx",2.33
"3022",407544,"20200526 P2",0.2029,1.8494,"PTx",2.33
"3023",407545,"20200526 P2",1.0927,2.6825,"PTx",2.33
"3024",407548,"20200526 P2",0.5732,3.2814,"PTx",2.33
"3025",407549,"20200526 P2",-0.4342,0.8241,"PTx",2.33
"3026",407552,"20200526 P2",-0.2765,-0.1749,"PTx",2.33
"3027",407553,"20200526 P2",0.0478999999999996,2.4251,"PTx",2.33
"3028",407554,"20200526 P2",0.2295,0.6038,"PTx",2.33
"3029",407555,"20200526 P2",0.2587,0.8022,"PTx",2.33
"3030",407556,"20200526 P2",0.0105000000000002,0.6751,"PTx",2.33
"3031",407557,"20200526 P2",-0.0906000000000002,2.4608,"PTx",2.33
"3032",407559,"20200526 P2",0.505,3.8536,"PTx",2.33
"3033",407561,"20200526 P2",-0.00939999999999952,0.5061,"PTx",2.33
"3034",407562,"20200526 P2",1.1112,2.4391,"PTx",2.33
"3035",407563,"20200526 P2",-0.1585,0.4009,"PTx",2.33
"3036",407564,"20200526 P2",0.4981,2.0339,"PTx",2.33
"3037",407565,"20200526 P2",0.0470000000000001,0.3913,"PTx",2.33
"3038",407567,"20200526 P2",0.1953,1.5281,"PTx",2.33
"3039",407568,"20200526 P2",-0.0211000000000001,2.1192,"PTx",2.33
"3040",407569,"20200526 P2",0.2809,1.7561,"PTx",2.33
"3041",407570,"20200526 P2",-0.0916000000000001,1.7755,"PTx",2.33
"3042",407573,"20200526 P2",0.2006,1.5915,"PTx",2.33
"3043",407574,"20200526 P2",0.6271,1.578,"PTx",2.33
"3044",407575,"20200526 P2",0.478500000000001,2.9834,"PTx",2.33
"3045",407577,"20200526 P2",0.316299999999999,2.6232,"PTx",2.33
"3046",407580,"20200526 P2",0.1856,1.5719,"PTx",2.33
"3047",407582,"20200526 P2",0.2587,2.5577,"PTx",2.33
"3048",407583,"20200526 P2",0.6152,2.1442,"PTx",2.33
"3049",407584,"20200526 P2",0.0427999999999994,2.3812,"PTx",2.33
"3050",407589,"20200526 P2",0.3073,3.6343,"PTx",2.33
"3051",407597,"20200526 P2",0.0189000000000001,1.2477,"PTx",2.33
"3052",407602,"20200526 P2",0.0168,0.7464,"PTx",2.33
"3053",407603,"20200526 P2",0.3633,3.5727,"PTx",2.33
"3054",407604,"20200526 P2",0.0692999999999999,2.3225,"PTx",2.33
"3055",407605,"20200526 P2",0.0769000000000004,1.4283,"PTx",2.33
"3056",407606,"20200526 P2",0.8863,2.5972,"PTx",2.33
"3057",407607,"20200526 P2",0.5367,3.0465,"PTx",2.33
"3058",407609,"20200526 P2",-0.00320000000000004,1.1597,"PTx",2.33
"3059",407610,"20200526 P2",0.108499999999999,2.4362,"PTx",2.33
"3060",407611,"20200526 P2",0.5523,2.8226,"PTx",2.33
"3061",407613,"20200526 P2",0.5185,2.6656,"PTx",2.33
"3062",407614,"20200526 P2",1.5059,5.1988,"PTx",2.33
"3063",407615,"20200526 P2",0.2371,3.8552,"PTx",2.33
"3064",407617,"20200526 P2",-0.3917,3.0379,"PTx",2.33
"3065",407619,"20200526 P2",0.2705,2.9061,"PTx",2.33
"3066",407620,"20200526 P2",0.0967999999999997,2.6296,"PTx",2.33
"3067",407621,"20200526 P2",-0.0330000000000005,3.199,"PTx",2.33
"3068",407622,"20200526 P2",-0.0443999999999998,1.0356,"PTx",2.33
"3069",407624,"20200526 P2",0.5003,1.9443,"PTx",2.33
"3070",407625,"20200526 P2",0.2695,1.387,"PTx",2.33
"3071",407629,"20200526 P2",-0.4073,0.7556,"PTx",2.33
"3072",407630,"20200526 P2",-0.140699999999999,3.0945,"PTx",2.33
"3073",407632,"20200526 P2",0.3126,2.9516,"PTx",2.33
"3074",407633,"20200526 P2",0.2282,1.5351,"PTx",2.33
"3075",407634,"20200526 P2",0.0564,1.2611,"PTx",2.33
"3076",407635,"20200526 P2",0.3123,2.2315,"PTx",2.33
"3077",407641,"20200526 P2",0.1323,1.8306,"PTx",2.33
"3078",407644,"20200526 P2",-0.0876999999999998,1.347,"PTx",2.33
"3079",407649,"20200526 P2",0.0275000000000001,2.2342,"PTx",2.33
"3080",407655,"20200526 P2",-0.256400000000001,1.5014,"PTx",2.33
"3081",407656,"20200526 P2",0.246,1.9985,"PTx",2.33
"3082",407659,"20200526 P2",0.0250000000000002,1.4729,"PTx",2.33
"3083",407660,"20200526 P2",0.3779,2.7186,"PTx",2.33
"3084",407663,"20200526 P2",-0.1094,0.3447,"PTx",2.33
"3085",407668,"20200526 P2",0.5394,1.5433,"PTx",2.33
"3086",407669,"20200526 P2",0.9677,2.4224,"PTx",2.33
"3087",407671,"20200526 P2",0.6104,1.9572,"PTx",2.33
"3088",407674,"20200526 P2",0.893,4.3875,"PTx",2.33
"3089",407675,"20200526 P2",0.509699999999999,2.9833,"PTx",2.33
"3090",407677,"20200526 P2",0.994,3.3067,"PTx",2.33
"3091",407680,"20200526 P2",0.3461,2.8693,"PTx",2.33
"3092",407682,"20200526 P2",0.0863999999999999,2.1811,"PTx",2.33
"3093",407683,"20200526 P2",0.1876,0.7164,"PTx",2.33
"3094",407684,"20200526 P2",1.3566,3.3642,"PTx",2.33
"3095",407687,"20200526 P2",0.2541,0.852100000000001,"PTx",2.33
"3096",407688,"20200526 P2",0.4937,1.2992,"PTx",2.33
"3097",407689,"20200526 P2",0.7437,2.2246,"PTx",2.33
"3098",407690,"20200526 P2",0.478,1.7749,"PTx",2.33
"3099",407691,"20200526 P2",-0.0389999999999996,0.5671,"PTx",2.33
"3100",407692,"20200526 P2",0.2629,0.7291,"PTx",2.33
"3101",407695,"20200526 P2",-0.124199999999999,2.8296,"PTx",2.33
"3102",407696,"20200526 P2",0.0532000000000006,1.5061,"PTx",2.33
"3103",407700,"20200526 P2",-0.215,2.7552,"PTx",2.33
"3104",407705,"20200526 P2",0.0871000000000001,2.5909,"PTx",2.33
"3105",407707,"20200526 P2",1.0136,4.4754,"PTx",2.33
"3106",407710,"20200526 P2",-0.3372,1.5736,"PTx",2.33
"3107",407712,"20200526 P2",-0.3843,0.4464,"PTx",2.33
"3108",407713,"20200526 P2",0.8271,1.7888,"PTx",2.33
"3109",407715,"20200526 P2",-0.108,2.1223,"PTx",2.33
"3110",407716,"20200526 P2",0.0663999999999999,0.3363,"PTx",2.33
"3111",407718,"20200526 P2",0.521,3.8114,"PTx",2.33
"3112",407720,"20200526 P2",1.1191,2.8073,"PTx",2.33
"3113",407721,"20200526 P2",-0.3782,2.3524,"PTx",2.33
"3114",407724,"20200526 P2",-0.0992999999999999,1.8721,"PTx",2.33
"3115",407726,"20200526 P2",1.0576,4.5087,"PTx",2.33
"3116",407728,"20200526 P2",1.3213,5.5991,"PTx",2.33
"3117",407730,"20200526 P2",0.2711,1.1402,"PTx",2.33
"3118",407731,"20200526 P2",0.102,1.2799,"PTx",2.33
"3119",407733,"20200526 P2",0.1412,1.2015,"PTx",2.33
"3120",407734,"20200526 P2",0.1343,0.6375,"PTx",2.33
"3121",407735,"20200526 P2",-0.2061,2.2858,"PTx",2.33
"3122",407736,"20200526 P2",0.4773,1.8002,"PTx",2.33
"3123",407737,"20200526 P2",-0.0355,0.3737,"PTx",2.33
"3124",407738,"20200526 P2",0.1775,1.6776,"PTx",2.33
"3125",407739,"20200526 P2",0.0756999999999999,0.5746,"PTx",2.33
"3126",407740,"20200526 P2",0.163,1.4301,"PTx",2.33
"3127",407742,"20200526 P2",0.3965,1.3567,"PTx",2.33
"3128",407743,"20200526 P2",0.2755,1.5889,"PTx",2.33
"3129",407745,"20200526 P2",0.6838,4.7586,"PTx",2.33
"3130",407746,"20200526 P2",1.3901,5.5594,"PTx",2.33
"3131",407749,"20200526 P2",-0.0870000000000001,1.2958,"PTx",2.33
"3132",407750,"20200526 P2",0.5481,2.132,"PTx",2.33
"3133",407751,"20200526 P2",0.382999999999999,3.5923,"PTx",2.33
"3134",407752,"20200526 P2",-0.968799999999999,2.7295,"PTx",2.33
"3135",407753,"20200526 P2",-0.1958,1.0431,"PTx",2.33
"3136",407755,"20200526 P2",-0.1594,1.4742,"PTx",2.33
"3137",407756,"20200526 P2",-0.1128,2.0307,"PTx",2.33
"3138",407759,"20200526 P2",0.2519,1.8668,"PTx",2.33
"3139",407762,"20200526 P2",0.7846,3.9172,"PTx",2.33
"3140",407763,"20200526 P2",0.2087,0.4719,"PTx",2.33
"3141",407766,"20200526 P2",0.0386,0.3151,"PTx",2.33
"3142",407771,"20200526 P2",-0.3933,0.834800000000001,"PTx",2.33
"3143",407773,"20200526 P2",0.3103,1.254,"PTx",2.33
"3144",407776,"20200526 P2",-0.0387999999999999,1.0212,"PTx",2.33
"3145",407777,"20200526 P2",0.5938,1.6529,"PTx",2.33
"3146",407778,"20200526 P2",0.4686,1.4941,"PTx",2.33
"3147",407779,"20200526 P2",0.1005,2.0143,"PTx",2.33
"3148",407782,"20200526 P2",1.68,4.582,"PTx",2.33
"3149",407783,"20200526 P2",0.3104,1.0848,"PTx",2.33
"3150",407785,"20200526 P2",0.2494,2.0067,"PTx",2.33
"3151",407786,"20200526 P2",0.5182,3.1538,"PTx",2.33
"3152",407790,"20200526 P2",0.5841,3.6602,"PTx",2.33
"3153",407792,"20200526 P2",0.1978,1.7032,"PTx",2.33
"3154",407793,"20200526 P2",0.0997000000000001,1.2522,"PTx",2.33
"3155",407798,"20200526 P2",0.2796,1.7514,"PTx",2.33
"3156",407801,"20200526 P2",0.6479,2.84,"PTx",2.33
"3157",407804,"20200526 P2",0.3986,1.2341,"PTx",2.33
"3158",407806,"20200526 P2",0.8717,2.4946,"PTx",2.33
"3159",407807,"20200526 P2",0.9488,1.2858,"PTx",2.33
"3160",407809,"20200526 P2",0.4838,2.3415,"PTx",2.33
"3161",407810,"20200526 P2",-0.2201,0.5609,"PTx",2.33
"3162",407812,"20200526 P2",0.5534,3.0957,"PTx",2.33
"3163",407814,"20200526 P2",0.0659000000000003,0.7757,"PTx",2.33
"3164",407816,"20200526 P2",0.1399,1.3367,"PTx",2.33
"3165",407819,"20200526 P2",0.3189,1.1656,"PTx",2.33
"3166",407820,"20200526 P2",0.4572,3.9729,"PTx",2.33
"3167",407823,"20200526 P2",0.3183,1.992,"PTx",2.33
"3168",407824,"20200526 P2",-0.0338999999999996,1.3226,"PTx",2.33
"3169",407825,"20200526 P2",0.2453,2.5301,"PTx",2.33
"3170",407828,"20200526 P2",0.3291,1.9587,"PTx",2.33
"3171",407830,"20200526 P2",-0.0857999999999999,0.4339,"PTx",2.33
"3172",407831,"20200526 P2",-0.0237000000000003,0.7105,"PTx",2.33
"3173",407832,"20200526 P2",0.6287,1.8861,"PTx",2.33
"3174",407833,"20200526 P2",0.188,0.636,"PTx",2.33
"3175",407836,"20200526 P2",0.7689,3.0108,"PTx",2.33
"3176",407837,"20200526 P2",1.6075,4.0165,"PTx",2.33
"3177",407838,"20200526 P2",0.6737,4.2768,"PTx",2.33
"3178",407840,"20200526 P2",1.3786,3.6461,"PTx",2.33
"3179",407841,"20200526 P2",0.035500000000001,1.7224,"PTx",2.33
"3180",407842,"20200526 P2",0.8709,2.3281,"PTx",2.33
"3181",407843,"20200526 P2",-0.0553999999999999,0.0774999999999997,"PTx",2.33
"3182",407845,"20200526 P2",-0.1009,0.9047,"PTx",2.33
"3183",407846,"20200526 P2",0.373,2.2128,"PTx",2.33
"3184",407847,"20200526 P2",0.6824,2.4497,"PTx",2.33
"3185",407851,"20200526 P2",0.879199999999999,5.2854,"PTx",2.33
"3186",407852,"20200526 P2",0.6056,2.7835,"PTx",2.33
"3187",407854,"20200526 P2",0.0400000000000002,1.526,"PTx",2.33
"3188",407856,"20200526 P2",0.4206,2.3434,"PTx",2.33
"3189",407858,"20200526 P2",1.6596,3.7462,"PTx",2.33
"3190",407860,"20200526 P2",1.4917,2.3469,"PTx",2.33
"3191",407861,"20200526 P2",-0.144600000000001,2.715,"PTx",2.33
"3192",407865,"20200526 P2",0.337,1.2423,"PTx",2.33
"3193",407866,"20200526 P2",0.5247,3.0599,"PTx",2.33
"3194",407875,"20200526 P2",0.0392,1.1655,"PTx",2.33
"3195",407878,"20200526 P2",-0.1662,0.6696,"PTx",2.33
"3196",407879,"20200526 P2",0.2267,0.5049,"PTx",2.33
"3197",407880,"20200526 P2",-0.2117,2.0062,"PTx",2.33
"3198",407881,"20200526 P2",0.1725,1.8442,"PTx",2.33
"3199",407884,"20200526 P2",0.5855,2.7821,"PTx",2.33
"3200",407886,"20200526 P2",0.2579,1.0597,"PTx",2.33
"3201",407887,"20200526 P2",-0.0484999999999999,1.9926,"PTx",2.33
"3202",407891,"20200526 P2",0.3168,0.4665,"PTx",2.33
"3203",407892,"20200526 P2",0.2921,1.6054,"PTx",2.33
