"Time","Cell","Activity","amplitude","rank"
2.333333,"Cell.10",1.0002,50.8529285,0.806451612903226
2.333333,"Cell.11",0.982788,49.7917974,0.645161290322581
2.333333,"Cell.12",0.9749768,50.3284978,0.774193548387097
2.333333,"Cell.13",0.967891,49.6419659,0.548387096774194
2.333333,"Cell.14",0.9831765,49.4013006,0.483870967741935
2.333333,"Cell.15",0.9993157,51.9740685,0.903225806451613
2.333333,"Cell.16",0.9907157,49.7225102,0.580645161290323
2.333333,"Cell.17",1.000945,49.5812456,0.516129032258065
2.333333,"Cell.18",0.9772772,49.9310024,0.709677419354839
2.333333,"Cell.19",0.928404,47.4779692,0.193548387096774
2.333333,"Cell.20",0.9295946,47.4997003,0.225806451612903
2.333333,"Cell.21",0.9671171,47.8125827,0.258064516129032
2.333333,"Cell.22",0.9909596,49.0180877,0.354838709677419
2.333333,"Cell.23",0.9622682,48.0714543,0.290322580645161
2.333333,"Cell.24",0.9807429,48.5968825,0.32258064516129
2.333333,"Cell.25",0.9460175,46.9078372,0.0967741935483871
2.333333,"Cell.26",0.9803269,49.7401503,0.612903225806452
2.333333,"Cell.27",0.9451561,46.9168102,0.129032258064516
2.333333,"Cell.28",1.003227,49.1636775,0.451612903225806
2.333333,"Cell.29",0.914561,44.3182663,0
2.333333,"Cell.30",0.9670583,46.8093946,0.0645161290322581
2.333333,"Cell.31",0.9307787,45.612368,0.032258064516129
2.333333,"Cell.32",0.9558535,47.128056,0.161290322580645
2.5,"Cell.1",1.005553,50.315458,0.741935483870968
2.5,"Cell.2",0.9975236,49.0784891,0.387096774193548
2.5,"Cell.3",0.9880638,49.1608432,0.419354838709677
2.5,"Cell.4",1.023851,54.72428,1
2.5,"Cell.5",1.011862,53.9923307,0.967741935483871
2.5,"Cell.6",0.9815795,51.4303486,0.870967741935484
2.5,"Cell.7",0.9819044,52.5428662,0.935483870967742
2.5,"Cell.8",1.041188,51.187307,0.838709677419355
2.5,"Cell.9",1.001532,49.881537,0.67741935483871
2.5,"Cell.10",0.9919347,50.8529285,0.806451612903226
2.5,"Cell.11",0.9581094,49.7917974,0.645161290322581
2.5,"Cell.12",0.9630121,50.3284978,0.774193548387097
2.5,"Cell.13",0.9570718,49.6419659,0.548387096774194
2.5,"Cell.14",0.968896,49.4013006,0.483870967741935
2.5,"Cell.15",1.009757,51.9740685,0.903225806451613
2.5,"Cell.16",1.004791,49.7225102,0.580645161290323
2.5,"Cell.17",0.9786343,49.5812456,0.516129032258065
2.5,"Cell.18",0.9839983,49.9310024,0.709677419354839
2.5,"Cell.19",0.9547372,47.4779692,0.193548387096774
2.5,"Cell.20",0.9566854,47.4997003,0.225806451612903
2.5,"Cell.21",0.9597551,47.8125827,0.258064516129032
2.5,"Cell.22",0.9910808,49.0180877,0.354838709677419
2.5,"Cell.23",0.9587099,48.0714543,0.290322580645161
2.5,"Cell.24",0.9714488,48.5968825,0.32258064516129
2.5,"Cell.25",0.9237443,46.9078372,0.0967741935483871
2.5,"Cell.26",0.9579002,49.7401503,0.612903225806452
2.5,"Cell.27",0.9199365,46.9168102,0.129032258064516
2.5,"Cell.28",0.9949434,49.1636775,0.451612903225806
2.5,"Cell.29",0.8718964,44.3182663,0
2.5,"Cell.30",0.9533483,46.8093946,0.0645161290322581
2.5,"Cell.31",0.9168516,45.612368,0.032258064516129
2.5,"Cell.32",0.9526479,47.128056,0.161290322580645
2.666667,"Cell.1",1.016143,50.315458,0.741935483870968
2.666667,"Cell.2",1.002526,49.0784891,0.387096774193548
2.666667,"Cell.3",0.9935828,49.1608432,0.419354838709677
2.666667,"Cell.4",1.017735,54.72428,1
2.666667,"Cell.5",1.002178,53.9923307,0.967741935483871
2.666667,"Cell.6",0.9874315,51.4303486,0.870967741935484
2.666667,"Cell.7",0.9852773,52.5428662,0.935483870967742
2.666667,"Cell.8",1.031725,51.187307,0.838709677419355
2.666667,"Cell.9",1.000377,49.881537,0.67741935483871
2.666667,"Cell.10",0.9918034,50.8529285,0.806451612903226
2.666667,"Cell.11",0.9609147,49.7917974,0.645161290322581
2.666667,"Cell.12",0.97197,50.3284978,0.774193548387097
2.666667,"Cell.13",0.9660412,49.6419659,0.548387096774194
2.666667,"Cell.14",0.9679053,49.4013006,0.483870967741935
2.666667,"Cell.15",1.01114,51.9740685,0.903225806451613
2.666667,"Cell.16",1.008469,49.7225102,0.580645161290323
2.666667,"Cell.17",0.9727519,49.5812456,0.516129032258065
2.666667,"Cell.18",0.9771061,49.9310024,0.709677419354839
2.666667,"Cell.19",0.9784081,47.4779692,0.193548387096774
2.666667,"Cell.20",0.9709253,47.4997003,0.225806451612903
2.666667,"Cell.21",0.9528052,47.8125827,0.258064516129032
2.666667,"Cell.22",0.9921789,49.0180877,0.354838709677419
2.666667,"Cell.23",0.9472462,48.0714543,0.290322580645161
2.666667,"Cell.24",0.9639107,48.5968825,0.32258064516129
2.666667,"Cell.25",0.9103065,46.9078372,0.0967741935483871
2.666667,"Cell.26",0.9470675,49.7401503,0.612903225806452
2.666667,"Cell.27",0.9131786,46.9168102,0.129032258064516
2.666667,"Cell.28",0.9913024,49.1636775,0.451612903225806
2.666667,"Cell.29",0.8601299,44.3182663,0
2.666667,"Cell.30",0.9464626,46.8093946,0.0645161290322581
2.666667,"Cell.31",0.9066758,45.612368,0.032258064516129
2.666667,"Cell.32",0.9453185,47.128056,0.161290322580645
2.833333,"Cell.1",1.026143,50.315458,0.741935483870968
2.833333,"Cell.2",1.01321,49.0784891,0.387096774193548
2.833333,"Cell.3",1.002431,49.1608432,0.419354838709677
2.833333,"Cell.4",1.010036,54.72428,1
2.833333,"Cell.5",0.9908996,53.9923307,0.967741935483871
2.833333,"Cell.6",0.9773257,51.4303486,0.870967741935484
2.833333,"Cell.7",0.9696664,52.5428662,0.935483870967742
2.833333,"Cell.8",1.02273,51.187307,0.838709677419355
2.833333,"Cell.9",1.000401,49.881537,0.67741935483871
2.833333,"Cell.10",0.9933953,50.8529285,0.806451612903226
2.833333,"Cell.11",0.9703213,49.7917974,0.645161290322581
2.833333,"Cell.12",0.9778916,50.3284978,0.774193548387097
2.833333,"Cell.13",0.9536828,49.6419659,0.548387096774194
2.833333,"Cell.14",0.9586019,49.4013006,0.483870967741935
2.833333,"Cell.15",1.018148,51.9740685,0.903225806451613
2.833333,"Cell.16",1.018157,49.7225102,0.580645161290323
2.833333,"Cell.17",0.9728248,49.5812456,0.516129032258065
2.833333,"Cell.18",0.9863691,49.9310024,0.709677419354839
2.833333,"Cell.19",0.9636729,47.4779692,0.193548387096774
2.833333,"Cell.20",0.9485887,47.4997003,0.225806451612903
2.833333,"Cell.21",0.9507921,47.8125827,0.258064516129032
2.833333,"Cell.22",0.9924436,49.0180877,0.354838709677419
2.833333,"Cell.23",0.9493252,48.0714543,0.290322580645161
2.833333,"Cell.24",0.969387,48.5968825,0.32258064516129
2.833333,"Cell.25",0.9098049,46.9078372,0.0967741935483871
2.833333,"Cell.26",0.9442937,49.7401503,0.612903225806452
2.833333,"Cell.27",0.9094085,46.9168102,0.129032258064516
2.833333,"Cell.28",0.9889985,49.1636775,0.451612903225806
2.833333,"Cell.29",0.8550339,44.3182663,0
2.833333,"Cell.30",0.943367,46.8093946,0.0645161290322581
2.833333,"Cell.31",0.9162456,45.612368,0.032258064516129
2.833333,"Cell.32",0.9552513,47.128056,0.161290322580645
3,"Cell.1",1.020879,50.315458,0.741935483870968
3,"Cell.2",1.00062,49.0784891,0.387096774193548
3,"Cell.3",0.9971741,49.1608432,0.419354838709677
3,"Cell.4",1.01965,54.72428,1
3,"Cell.5",0.9990041,53.9923307,0.967741935483871
3,"Cell.6",0.9743086,51.4303486,0.870967741935484
3,"Cell.7",0.9735571,52.5428662,0.935483870967742
3,"Cell.8",1.009289,51.187307,0.838709677419355
3,"Cell.9",1.000219,49.881537,0.67741935483871
3,"Cell.10",0.9766978,50.8529285,0.806451612903226
3,"Cell.11",0.9480823,49.7917974,0.645161290322581
3,"Cell.12",0.9707987,50.3284978,0.774193548387097
3,"Cell.13",1.024333,49.6419659,0.548387096774194
3,"Cell.14",1.018028,49.4013006,0.483870967741935
3,"Cell.15",1.033586,51.9740685,0.903225806451613
3,"Cell.16",1.030037,49.7225102,0.580645161290323
3,"Cell.17",0.9703962,49.5812456,0.516129032258065
3,"Cell.18",0.9774429,49.9310024,0.709677419354839
3,"Cell.19",0.943076,47.4779692,0.193548387096774
3,"Cell.20",0.9421309,47.4997003,0.225806451612903
3,"Cell.21",0.9471861,47.8125827,0.258064516129032
3,"Cell.22",0.9936373,49.0180877,0.354838709677419
3,"Cell.23",0.9423049,48.0714543,0.290322580645161
3,"Cell.24",0.9730927,48.5968825,0.32258064516129
3,"Cell.25",0.9146793,46.9078372,0.0967741935483871
3,"Cell.26",0.9489762,49.7401503,0.612903225806452
3,"Cell.27",0.914196,46.9168102,0.129032258064516
3,"Cell.28",0.9910373,49.1636775,0.451612903225806
3,"Cell.29",0.8532435,44.3182663,0
3,"Cell.30",0.9424267,46.8093946,0.0645161290322581
3,"Cell.31",0.9089794,45.612368,0.032258064516129
3,"Cell.32",0.9513211,47.128056,0.161290322580645
3.166667,"Cell.1",1.033333,50.315458,0.741935483870968
3.166667,"Cell.2",1.006876,49.0784891,0.387096774193548
3.166667,"Cell.3",1.003635,49.1608432,0.419354838709677
3.166667,"Cell.4",1.043629,54.72428,1
3.166667,"Cell.5",1.013703,53.9923307,0.967741935483871
3.166667,"Cell.6",0.9748612,51.4303486,0.870967741935484
3.166667,"Cell.7",0.9860871,52.5428662,0.935483870967742
3.166667,"Cell.8",1.008024,51.187307,0.838709677419355
3.166667,"Cell.9",1.008484,49.881537,0.67741935483871
3.166667,"Cell.10",1.003289,50.8529285,0.806451612903226
3.166667,"Cell.11",0.9914517,49.7917974,0.645161290322581
3.166667,"Cell.12",0.9915606,50.3284978,0.774193548387097
3.166667,"Cell.13",0.9736702,49.6419659,0.548387096774194
3.166667,"Cell.14",0.9856445,49.4013006,0.483870967741935
3.166667,"Cell.15",1.043254,51.9740685,0.903225806451613
3.166667,"Cell.16",1.033786,49.7225102,0.580645161290323
3.166667,"Cell.17",0.9738064,49.5812456,0.516129032258065
3.166667,"Cell.18",0.996509,49.9310024,0.709677419354839
3.166667,"Cell.19",0.9713524,47.4779692,0.193548387096774
3.166667,"Cell.20",0.9640032,47.4997003,0.225806451612903
3.166667,"Cell.21",0.9578229,47.8125827,0.258064516129032
3.166667,"Cell.22",1.001349,49.0180877,0.354838709677419
3.166667,"Cell.23",0.9518681,48.0714543,0.290322580645161
3.166667,"Cell.24",0.9757761,48.5968825,0.32258064516129
3.166667,"Cell.25",0.9204726,46.9078372,0.0967741935483871
3.166667,"Cell.26",0.9601558,49.7401503,0.612903225806452
3.166667,"Cell.27",0.917094,46.9168102,0.129032258064516
3.166667,"Cell.28",0.9916368,49.1636775,0.451612903225806
3.166667,"Cell.29",0.8593594,44.3182663,0
3.166667,"Cell.30",0.9488707,46.8093946,0.0645161290322581
3.166667,"Cell.31",0.9142097,45.612368,0.032258064516129
3.166667,"Cell.32",0.9534195,47.128056,0.161290322580645
3.333333,"Cell.1",1.019395,50.315458,0.741935483870968
3.333333,"Cell.2",0.9893326,49.0784891,0.387096774193548
3.333333,"Cell.3",0.9869766,49.1608432,0.419354838709677
3.333333,"Cell.4",1.06861,54.72428,1
3.333333,"Cell.5",1.042177,53.9923307,0.967741935483871
3.333333,"Cell.6",0.9876069,51.4303486,0.870967741935484
3.333333,"Cell.7",1.008146,52.5428662,0.935483870967742
3.333333,"Cell.8",1.006861,51.187307,0.838709677419355
3.333333,"Cell.9",1.008052,49.881537,0.67741935483871
3.333333,"Cell.10",1.00918,50.8529285,0.806451612903226
3.333333,"Cell.11",1.004548,49.7917974,0.645161290322581
3.333333,"Cell.12",0.9987907,50.3284978,0.774193548387097
3.333333,"Cell.13",0.975545,49.6419659,0.548387096774194
3.333333,"Cell.14",0.9954984,49.4013006,0.483870967741935
3.333333,"Cell.15",1.050349,51.9740685,0.903225806451613
3.333333,"Cell.16",1.031323,49.7225102,0.580645161290323
3.333333,"Cell.17",0.9787103,49.5812456,0.516129032258065
3.333333,"Cell.18",1.00929,49.9310024,0.709677419354839
3.333333,"Cell.19",0.9553019,47.4779692,0.193548387096774
3.333333,"Cell.20",0.9494116,47.4997003,0.225806451612903
3.333333,"Cell.21",0.9552113,47.8125827,0.258064516129032
3.333333,"Cell.22",0.9996368,49.0180877,0.354838709677419
3.333333,"Cell.23",0.9602794,48.0714543,0.290322580645161
3.333333,"Cell.24",0.9789267,48.5968825,0.32258064516129
3.333333,"Cell.25",0.9175724,46.9078372,0.0967741935483871
3.333333,"Cell.26",0.9699739,49.7401503,0.612903225806452
3.333333,"Cell.27",0.9190124,46.9168102,0.129032258064516
3.333333,"Cell.28",0.9938453,49.1636775,0.451612903225806
3.333333,"Cell.29",0.8550097,44.3182663,0
3.333333,"Cell.30",0.9488491,46.8093946,0.0645161290322581
3.333333,"Cell.31",0.9089028,45.612368,0.032258064516129
3.333333,"Cell.32",0.9494448,47.128056,0.161290322580645
3.5,"Cell.1",1.038169,50.315458,0.741935483870968
3.5,"Cell.2",1.009474,49.0784891,0.387096774193548
3.5,"Cell.3",1.008794,49.1608432,0.419354838709677
3.5,"Cell.4",1.081819,54.72428,1
3.5,"Cell.5",1.060813,53.9923307,0.967741935483871
3.5,"Cell.6",0.9839635,51.4303486,0.870967741935484
3.5,"Cell.7",1.012922,52.5428662,0.935483870967742
3.5,"Cell.8",1.002291,51.187307,0.838709677419355
3.5,"Cell.9",1.017878,49.881537,0.67741935483871
3.5,"Cell.10",1.018203,50.8529285,0.806451612903226
3.5,"Cell.11",0.9882025,49.7917974,0.645161290322581
3.5,"Cell.12",1.005091,50.3284978,0.774193548387097
3.5,"Cell.13",0.97328,49.6419659,0.548387096774194
3.5,"Cell.14",0.9953203,49.4013006,0.483870967741935
3.5,"Cell.15",1.055089,51.9740685,0.903225806451613
3.5,"Cell.16",1.03415,49.7225102,0.580645161290323
3.5,"Cell.17",0.9805473,49.5812456,0.516129032258065
3.5,"Cell.18",1.005085,49.9310024,0.709677419354839
3.5,"Cell.19",0.9600291,47.4779692,0.193548387096774
3.5,"Cell.20",0.955746,47.4997003,0.225806451612903
3.5,"Cell.21",0.9626641,47.8125827,0.258064516129032
3.5,"Cell.22",1.00505,49.0180877,0.354838709677419
3.5,"Cell.23",0.9607663,48.0714543,0.290322580645161
3.5,"Cell.24",0.9881737,48.5968825,0.32258064516129
3.5,"Cell.25",0.931591,46.9078372,0.0967741935483871
3.5,"Cell.26",0.9842551,49.7401503,0.612903225806452
3.5,"Cell.27",0.9231222,46.9168102,0.129032258064516
3.5,"Cell.28",0.9948399,49.1636775,0.451612903225806
3.5,"Cell.29",0.8667322,44.3182663,0
3.5,"Cell.30",0.9584838,46.8093946,0.0645161290322581
3.5,"Cell.31",0.9158209,45.612368,0.032258064516129
3.5,"Cell.32",0.9632027,47.128056,0.161290322580645
3.666667,"Cell.1",1.030589,50.315458,0.741935483870968
3.666667,"Cell.2",0.9951751,49.0784891,0.387096774193548
3.666667,"Cell.3",0.9983308,49.1608432,0.419354838709677
3.666667,"Cell.4",1.100128,54.72428,1
3.666667,"Cell.5",1.082647,53.9923307,0.967741935483871
3.666667,"Cell.6",0.989854,51.4303486,0.870967741935484
3.666667,"Cell.7",1.025807,52.5428662,0.935483870967742
3.666667,"Cell.8",1.009831,51.187307,0.838709677419355
3.666667,"Cell.9",1.020524,49.881537,0.67741935483871
3.666667,"Cell.10",1.033863,50.8529285,0.806451612903226
3.666667,"Cell.11",1.028458,49.7917974,0.645161290322581
3.666667,"Cell.12",1.027895,50.3284978,0.774193548387097
3.666667,"Cell.13",0.9954661,49.6419659,0.548387096774194
3.666667,"Cell.14",1.007817,49.4013006,0.483870967741935
3.666667,"Cell.15",1.065211,51.9740685,0.903225806451613
3.666667,"Cell.16",1.039928,49.7225102,0.580645161290323
3.666667,"Cell.17",0.9930019,49.5812456,0.516129032258065
3.666667,"Cell.18",1.019953,49.9310024,0.709677419354839
3.666667,"Cell.19",0.9610825,47.4779692,0.193548387096774
3.666667,"Cell.20",0.9634038,47.4997003,0.225806451612903
3.666667,"Cell.21",0.9616036,47.8125827,0.258064516129032
3.666667,"Cell.22",1.002315,49.0180877,0.354838709677419
3.666667,"Cell.23",0.9669216,48.0714543,0.290322580645161
3.666667,"Cell.24",0.9924153,48.5968825,0.32258064516129
3.666667,"Cell.25",0.9408127,46.9078372,0.0967741935483871
3.666667,"Cell.26",0.9963511,49.7401503,0.612903225806452
3.666667,"Cell.27",0.9342914,46.9168102,0.129032258064516
3.666667,"Cell.28",0.998429,49.1636775,0.451612903225806
3.666667,"Cell.29",0.8759091,44.3182663,0
3.666667,"Cell.30",0.9538901,46.8093946,0.0645161290322581
3.666667,"Cell.31",0.919354,45.612368,0.032258064516129
3.666667,"Cell.32",0.9647754,47.128056,0.161290322580645
3.833333,"Cell.1",1.024232,50.315458,0.741935483870968
3.833333,"Cell.2",0.9885606,49.0784891,0.387096774193548
3.833333,"Cell.3",0.9857352,49.1608432,0.419354838709677
3.833333,"Cell.4",1.116056,54.72428,1
3.833333,"Cell.5",1.097957,53.9923307,0.967741935483871
3.833333,"Cell.6",0.9993359,51.4303486,0.870967741935484
3.833333,"Cell.7",1.035211,52.5428662,0.935483870967742
3.833333,"Cell.8",1.020894,51.187307,0.838709677419355
3.833333,"Cell.9",1.024247,49.881537,0.67741935483871
3.833333,"Cell.10",1.032479,50.8529285,0.806451612903226
3.833333,"Cell.11",1.037623,49.7917974,0.645161290322581
3.833333,"Cell.12",1.037174,50.3284978,0.774193548387097
3.833333,"Cell.13",1.01087,49.6419659,0.548387096774194
3.833333,"Cell.14",1.014729,49.4013006,0.483870967741935
3.833333,"Cell.15",1.069035,51.9740685,0.903225806451613
3.833333,"Cell.16",1.038084,49.7225102,0.580645161290323
3.833333,"Cell.17",1.00178,49.5812456,0.516129032258065
3.833333,"Cell.18",1.031992,49.9310024,0.709677419354839
3.833333,"Cell.19",0.960406,47.4779692,0.193548387096774
3.833333,"Cell.20",0.9485927,47.4997003,0.225806451612903
3.833333,"Cell.21",0.9659454,47.8125827,0.258064516129032
3.833333,"Cell.22",1.003213,49.0180877,0.354838709677419
3.833333,"Cell.23",0.9769337,48.0714543,0.290322580645161
3.833333,"Cell.24",0.9888179,48.5968825,0.32258064516129
3.833333,"Cell.25",0.9412875,46.9078372,0.0967741935483871
3.833333,"Cell.26",1.00462,49.7401503,0.612903225806452
3.833333,"Cell.27",0.9304425,46.9168102,0.129032258064516
3.833333,"Cell.28",0.996886,49.1636775,0.451612903225806
3.833333,"Cell.29",0.8899884,44.3182663,0
3.833333,"Cell.30",0.9552758,46.8093946,0.0645161290322581
3.833333,"Cell.31",0.9256209,45.612368,0.032258064516129
3.833333,"Cell.32",0.9635709,47.128056,0.161290322580645
4,"Cell.1",1.038719,50.315458,0.741935483870968
4,"Cell.2",1.009985,49.0784891,0.387096774193548
4,"Cell.3",1.003595,49.1608432,0.419354838709677
4,"Cell.4",1.133443,54.72428,1
4,"Cell.5",1.116354,53.9923307,0.967741935483871
4,"Cell.6",1.013582,51.4303486,0.870967741935484
4,"Cell.7",1.045858,52.5428662,0.935483870967742
4,"Cell.8",1.036039,51.187307,0.838709677419355
4,"Cell.9",1.030767,49.881537,0.67741935483871
4,"Cell.10",1.039256,50.8529285,0.806451612903226
4,"Cell.11",1.030952,49.7917974,0.645161290322581
4,"Cell.12",1.039144,50.3284978,0.774193548387097
4,"Cell.13",1.017609,49.6419659,0.548387096774194
4,"Cell.14",1.016838,49.4013006,0.483870967741935
4,"Cell.15",1.05952,51.9740685,0.903225806451613
4,"Cell.16",1.028248,49.7225102,0.580645161290323
4,"Cell.17",1.019848,49.5812456,0.516129032258065
4,"Cell.18",1.030619,49.9310024,0.709677419354839
4,"Cell.19",0.9533003,47.4779692,0.193548387096774
4,"Cell.20",0.9467278,47.4997003,0.225806451612903
4,"Cell.21",0.9698361,47.8125827,0.258064516129032
4,"Cell.22",1.008329,49.0180877,0.354838709677419
4,"Cell.23",0.9802185,48.0714543,0.290322580645161
4,"Cell.24",0.9981973,48.5968825,0.32258064516129
4,"Cell.25",0.9516252,46.9078372,0.0967741935483871
4,"Cell.26",1.016286,49.7401503,0.612903225806452
4,"Cell.27",0.9456775,46.9168102,0.129032258064516
4,"Cell.28",1.002978,49.1636775,0.451612903225806
4,"Cell.29",0.9074535,44.3182663,0
4,"Cell.30",0.9592925,46.8093946,0.0645161290322581
4,"Cell.31",0.9195542,45.612368,0.032258064516129
4,"Cell.32",0.9592522,47.128056,0.161290322580645
4.166667,"Cell.1",1.034389,50.315458,0.741935483870968
4.166667,"Cell.2",0.9941726,49.0784891,0.387096774193548
4.166667,"Cell.3",0.9997227,49.1608432,0.419354838709677
4.166667,"Cell.4",1.147337,54.72428,1
4.166667,"Cell.5",1.127676,53.9923307,0.967741935483871
4.166667,"Cell.6",1.03192,51.4303486,0.870967741935484
4.166667,"Cell.7",1.060628,52.5428662,0.935483870967742
4.166667,"Cell.8",1.028539,51.187307,0.838709677419355
4.166667,"Cell.9",1.029622,49.881537,0.67741935483871
4.166667,"Cell.10",1.046577,50.8529285,0.806451612903226
4.166667,"Cell.11",1.024792,49.7917974,0.645161290322581
4.166667,"Cell.12",1.04362,50.3284978,0.774193548387097
4.166667,"Cell.13",1.035535,49.6419659,0.548387096774194
4.166667,"Cell.14",1.033914,49.4013006,0.483870967741935
4.166667,"Cell.15",1.069262,51.9740685,0.903225806451613
4.166667,"Cell.16",1.033243,49.7225102,0.580645161290323
4.166667,"Cell.17",1.008786,49.5812456,0.516129032258065
4.166667,"Cell.18",1.023308,49.9310024,0.709677419354839
4.166667,"Cell.19",0.9504679,47.4779692,0.193548387096774
4.166667,"Cell.20",0.9520815,47.4997003,0.225806451612903
4.166667,"Cell.21",0.972256,47.8125827,0.258064516129032
4.166667,"Cell.22",1.002658,49.0180877,0.354838709677419
4.166667,"Cell.23",0.9791209,48.0714543,0.290322580645161
4.166667,"Cell.24",0.9917051,48.5968825,0.32258064516129
4.166667,"Cell.25",0.9479348,46.9078372,0.0967741935483871
4.166667,"Cell.26",1.023709,49.7401503,0.612903225806452
4.166667,"Cell.27",0.9430275,46.9168102,0.129032258064516
4.166667,"Cell.28",1.001371,49.1636775,0.451612903225806
4.166667,"Cell.29",0.8981617,44.3182663,0
4.166667,"Cell.30",0.9561064,46.8093946,0.0645161290322581
4.166667,"Cell.31",0.9303176,45.612368,0.032258064516129
4.166667,"Cell.32",0.9701145,47.128056,0.161290322580645
4.333334,"Cell.1",1.032758,50.315458,0.741935483870968
4.333334,"Cell.2",1.00829,49.0784891,0.387096774193548
