"Experimental day","Replicate no.","Neutrophil no.","Batch no. neutrophils","Stage","dF/F0","Calcium (uM)","Replicate","n","mean","n_rep","mean_rep","sd_rep","sem","95%CI_lo","95%CI_hi"
1,1,1,1,"post-diapedesis","0.128645820527023",0.0491965992291439,"1",39,0.0331980419434535,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,1,1,1,"post-diapedesis","0.206857376401725",0.0364381025529356,"1",39,0.0331980419434535,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,1,1,1,"post-diapedesis","0.30754630659221899",0.0345983830281183,"1",39,0.0331980419434535,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,1,1,1,"post-diapedesis","0.37061095327508597",0.0329719709534244,"1",39,0.0331980419434535,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,1,1,1,"post-diapedesis","0.41152010590768101",0.030990656487706,"1",39,0.0331980419434535,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,1,1,1,"post-diapedesis","0.40654831540457997",0.0361290841250561,"1",39,0.0331980419434535,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,1,1,1,"post-diapedesis","0.424739965548457",0.0352611503911654,"1",39,0.0331980419434535,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,1,1,1,"post-diapedesis","0.39451517397115099",0.0381880224856491,"1",39,0.0331980419434535,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,1,1,1,"post-diapedesis","0.37576291858996502",0.0386446814256703,"1",39,0.0331980419434535,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,1,1,1,"post-diapedesis","0.35184951383059099",0.0411692326008459,"1",39,0.0331980419434535,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,1,1,1,"post-diapedesis","0.278030835843878",0.0398817726331343,"1",39,0.0331980419434535,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,1,1,1,"post-diapedesis","0.285012226843328",0.0307545659335906,"1",39,0.0331980419434535,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,1,1,1,"post-diapedesis","0.23888730765132801",0.0353190163865049,"1",39,0.0331980419434535,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,1,1,1,"post-diapedesis","0.221704770520044",0.0352788526390287,"1",39,0.0331980419434535,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,1,1,1,"post-diapedesis","0.235867364809383",0.0354105685393842,"1",39,0.0331980419434535,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,1,1,1,"post-diapedesis","0.25926236727438301",0.0382404842459285,"1",39,0.0331980419434535,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,1,1,1,"post-diapedesis","0.28009438672203602",0.0336109208216941,"1",39,0.0331980419434535,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,1,1,1,"post-diapedesis","0.271035090114632",0.033834214331125,"1",39,0.0331980419434535,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,1,1,1,"post-diapedesis","0.23396717763839101",0.0350691668308189,"1",39,0.0331980419434535,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,1,1,1,"post-diapedesis","0.17386572682367599",0.029795480399386,"1",39,0.0331980419434535,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,1,1,1,"post-diapedesis","6.20235223895889E-2",0.0290370484264237,"1",39,0.0331980419434535,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,1,1,1,"post-diapedesis","1.23121141986155E-2",0.0376225691318796,"1",39,0.0331980419434535,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,1,1,1,"post-diapedesis","1.13486657114024E-2",0.02070684531952,"1",39,0.0331980419434535,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,1,1,1,"post-diapedesis","-5.2517248765945098E-3",0.0253824891733356,"1",39,0.0331980419434535,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,1,1,1,"post-diapedesis","-2.6231832735306399E-2",0.0238480177394585,"1",39,0.0331980419434535,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,1,1,1,"post-diapedesis","NA",0.0303121662788098,"1",39,0.0331980419434535,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,2,2,1,"before","-9.2740045861954296E-3",0.02070684531952,"1",38,0.0305244689194488,4,0.0300924670910581,0.00414437563673567,0.00239275638949227,0.0224776483598745,0.0377072858222418
1,2,2,1,"before","4.8290673346461704E-3",0.0239031345913572,"1",38,0.0305244689194488,4,0.0300924670910581,0.00414437563673567,0.00239275638949227,0.0224776483598745,0.0377072858222418
1,2,2,1,"before","4.4449372515493902E-3",0.02070684531952,"1",38,0.0305244689194488,4,0.0300924670910581,0.00414437563673567,0.00239275638949227,0.0224776483598745,0.0377072858222418
1,2,2,1,"before","-2.3228084040765001E-3",0.02070684531952,"1",38,0.0305244689194488,4,0.0300924670910581,0.00414437563673567,0.00239275638949227,0.0224776483598745,0.0377072858222418
1,2,2,1,"before","1.37119799992091E-3",0.02070684531952,"1",38,0.0305244689194488,4,0.0300924670910581,0.00414437563673567,0.00239275638949227,0.0224776483598745,0.0377072858222418
1,2,2,1,"before","-3.5177101768418297E-2",0.02070684531952,"1",38,0.0305244689194488,4,0.0300924670910581,0.00414437563673567,0.00239275638949227,0.0224776483598745,0.0377072858222418
1,2,2,1,"before","-3.5802096948775897E-2",0.02070684531952,"1",38,0.0305244689194488,4,0.0300924670910581,0.00414437563673567,0.00239275638949227,0.0224776483598745,0.0377072858222418
1,2,2,1,"before","-3.3659529838212597E-2",0.02070684531952,"1",38,0.0305244689194488,4,0.0300924670910581,0.00414437563673567,0.00239275638949227,0.0224776483598745,0.0377072858222418
1,2,2,1,"before","-4.0263155642923099E-2",0.0243028757300888,"1",38,0.0305244689194488,4,0.0300924670910581,0.00414437563673567,0.00239275638949227,0.0224776483598745,0.0377072858222418
1,2,2,1,"before","-4.2402276408014999E-2",0.02070684531952,"1",38,0.0305244689194488,4,0.0300924670910581,0.00414437563673567,0.00239275638949227,0.0224776483598745,0.0377072858222418
1,2,2,1,"before","-4.5287235373978198E-2",0.02070684531952,"1",38,0.0305244689194488,4,0.0300924670910581,0.00414437563673567,0.00239275638949227,0.0224776483598745,0.0377072858222418
1,2,2,1,"before","-4.7896308193543798E-2",0.02070684531952,"1",38,0.0305244689194488,4,0.0300924670910581,0.00414437563673567,0.00239275638949227,0.0224776483598745,0.0377072858222418
1,2,2,1,"before","-5.1469702804617802E-2",0.02070684531952,"1",38,0.0305244689194488,4,0.0300924670910581,0.00414437563673567,0.00239275638949227,0.0224776483598745,0.0377072858222418
1,2,2,1,"before","-3.6803019149875001E-2",0.02070684531952,"1",38,0.0305244689194488,4,0.0300924670910581,0.00414437563673567,0.00239275638949227,0.0224776483598745,0.0377072858222418
1,2,2,1,"before","-3.40879185494532E-2",0.02070684531952,"1",38,0.0305244689194488,4,0.0300924670910581,0.00414437563673567,0.00239275638949227,0.0224776483598745,0.0377072858222418
1,2,2,1,"before","-4.2162830062436603E-2",0.02070684531952,"1",38,0.0305244689194488,4,0.0300924670910581,0.00414437563673567,0.00239275638949227,0.0224776483598745,0.0377072858222418
1,2,2,1,"before","-4.2407102027287799E-2",0.0241298023002607,"1",38,0.0305244689194488,4,0.0300924670910581,0.00414437563673567,0.00239275638949227,0.0224776483598745,0.0377072858222418
1,2,2,1,"before","-3.46045619032498E-2",0.02070684531952,"1",38,0.0305244689194488,4,0.0300924670910581,0.00414437563673567,0.00239275638949227,0.0224776483598745,0.0377072858222418
1,2,2,1,"before","-3.6631214843553701E-2",0.0221351163715112,"1",38,0.0305244689194488,4,0.0300924670910581,0.00414437563673567,0.00239275638949227,0.0224776483598745,0.0377072858222418
1,2,2,1,"before","-3.0910189409335001E-2",0.02070684531952,"1",38,0.0305244689194488,4,0.0300924670910581,0.00414437563673567,0.00239275638949227,0.0224776483598745,0.0377072858222418
1,2,2,1,"crawling","-4.1949158748812998E-2",0.02070684531952,"1",7,0.0295565043677587,4,0.0317360323323344,0.00338681257062597,0.00195537714934571,0.0255131495479629,0.0379589151167058
1,2,2,1,"crawling","-3.1639280282517501E-2",0.02070684531952,"1",7,0.0295565043677587,4,0.0317360323323344,0.00338681257062597,0.00195537714934571,0.0255131495479629,0.0379589151167058
1,2,2,1,"crawling","-4.6072931159153403E-2",0.02070684531952,"1",7,0.0295565043677587,4,0.0317360323323344,0.00338681257062597,0.00195537714934571,0.0255131495479629,0.0379589151167058
1,2,2,1,"crawling","3.2828963071813099E-3",0.02070684531952,"1",7,0.0295565043677587,4,0.0317360323323344,0.00338681257062597,0.00195537714934571,0.0255131495479629,0.0379589151167058
1,2,2,1,"diapedesis","-1.1216893100597499E-2",0.02070684531952,"1",2,0.0284159805150546,4,0.0309196152531278,0.00861262894522535,0.00497250363995622,0.0150948894161394,0.0467443410901163
1,2,2,1,"post-diapedesis","2.6584411194045199E-2",0.02070684531952,"1",39,0.0331980419434535,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,2,2,1,"post-diapedesis","5.8260937684547397E-2",0.02070684531952,"1",39,0.0331980419434535,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,2,2,1,"post-diapedesis","2.3739082934479398E-2",0.026721785173118,"1",39,0.0331980419434535,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,2,2,1,"post-diapedesis","5.6587670479289899E-2",0.0236786151151754,"1",39,0.0331980419434535,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,2,2,1,"post-diapedesis","7.5995144788972499E-2",0.0346926620166696,"1",39,0.0331980419434535,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,2,2,1,"post-diapedesis","0.11885619664474401",0.02070684531952,"1",39,0.0331980419434535,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,2,2,1,"post-diapedesis","0.11049886049263601",0.0283221834653371,"1",39,0.0331980419434535,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,3,2,"crawling","NA",0.02070684531952,"2",29,0.0288900274990056,4,0.0317360323323344,0.00338681257062597,0.00195537714934571,0.0255131495479629,0.0379589151167058
1,3,3,2,"crawling","NA",0.086426404829007,"2",29,0.0288900274990056,4,0.0317360323323344,0.00338681257062597,0.00195537714934571,0.0255131495479629,0.0379589151167058
1,3,3,2,"diapedesis","-3.7496067245227499E-3",0.02070684531952,"2",2,0.02070684531952,4,0.0309196152531278,0.00861262894522535,0.00497250363995622,0.0150948894161394,0.0467443410901163
1,3,3,2,"post-diapedesis","5.5807296630946898E-2",0.02070684531952,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,3,2,"post-diapedesis","9.28385242155957E-2",0.0255875571621578,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,3,2,"post-diapedesis","5.8853486426482901E-2",0.02070684531952,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,3,2,"post-diapedesis","1.7160205162030099E-2",0.0383454978454883,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,3,2,"post-diapedesis","1.5426005669940301E-2",0.0496088695010812,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,3,2,"post-diapedesis","1.3112783465936799E-3",0.0321533579244799,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,3,2,"post-diapedesis","3.4768711550615901E-2",0.0231821645359349,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,3,2,"post-diapedesis","1.80803319145427E-2",0.02070684531952,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,3,2,"post-diapedesis","2.4937198079557001E-2",0.0257325717433382,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,3,2,"post-diapedesis","1.6121078606158301E-2",0.0239120981437474,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,3,2,"post-diapedesis","1.7179968896456999E-2",0.02070684531952,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,3,2,"post-diapedesis","4.5895534429716799E-2",0.0268862398954974,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,3,2,"post-diapedesis","8.3861132020308898E-2",0.02070684531952,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,3,2,"post-diapedesis","0.108349276721473",0.02070684531952,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,3,2,"post-diapedesis","0.238207786790925",0.0296854049129365,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,3,2,"post-diapedesis","0.26557493774087398",0.0383279862042304,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,3,2,"post-diapedesis","NA",0.02070684531952,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,3,2,"post-diapedesis","0.23693203078201699",0.02070684531952,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,3,2,"post-diapedesis","NA",0.02070684531952,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,3,2,"post-diapedesis","NA",0.0209251758235578,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,3,2,"post-diapedesis","0.29478463891734202",0.02070684531952,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,3,2,"post-diapedesis","NA",0.036802641085983,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,3,2,"post-diapedesis","NA",0.02070684531952,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,3,2,"post-diapedesis","NA",0.0568378955853044,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,4,2,"before","9.5701997890618208E-3",0.0419348922099254,"2",67,0.0270181129989586,4,0.0300924670910581,0.00414437563673567,0.00239275638949227,0.0224776483598745,0.0377072858222418
1,3,4,2,"before","-7.6018163629747396E-3",0.021479006219994,"2",67,0.0270181129989586,4,0.0300924670910581,0.00414437563673567,0.00239275638949227,0.0224776483598745,0.0377072858222418
1,3,4,2,"before","-1.9683834260869702E-3",0.0384029172066263,"2",67,0.0270181129989586,4,0.0300924670910581,0.00414437563673567,0.00239275638949227,0.0224776483598745,0.0377072858222418
1,3,4,2,"before","-4.51251479671732E-2",0.0370065219540922,"2",67,0.0270181129989586,4,0.0300924670910581,0.00414437563673567,0.00239275638949227,0.0224776483598745,0.0377072858222418
1,3,4,2,"before","-6.5729431232819199E-2",0.0337807529257901,"2",67,0.0270181129989586,4,0.0300924670910581,0.00414437563673567,0.00239275638949227,0.0224776483598745,0.0377072858222418
1,3,4,2,"before","-9.1196108368492096E-2",0.0337597892931417,"2",67,0.0270181129989586,4,0.0300924670910581,0.00414437563673567,0.00239275638949227,0.0224776483598745,0.0377072858222418
1,3,4,2,"before","-0.101636960698301",0.02070684531952,"2",67,0.0270181129989586,4,0.0300924670910581,0.00414437563673567,0.00239275638949227,0.0224776483598745,0.0377072858222418
1,3,4,2,"before","-8.9124855087030594E-2",0.031194329592656,"2",67,0.0270181129989586,4,0.0300924670910581,0.00414437563673567,0.00239275638949227,0.0224776483598745,0.0377072858222418
1,3,4,2,"before","-9.5205790316453501E-2",0.0324647164823577,"2",67,0.0270181129989586,4,0.0300924670910581,0.00414437563673567,0.00239275638949227,0.0224776483598745,0.0377072858222418
1,3,4,2,"before","-0.111864225406826",0.0270754178488849,"2",67,0.0270181129989586,4,0.0300924670910581,0.00414437563673567,0.00239275638949227,0.0224776483598745,0.0377072858222418
1,3,4,2,"before","-0.11889022480452401",0.0322939969215429,"2",67,0.0270181129989586,4,0.0300924670910581,0.00414437563673567,0.00239275638949227,0.0224776483598745,0.0377072858222418
1,3,4,2,"crawling","-0.12711359126973301",0.02070684531952,"2",29,0.0288900274990056,4,0.0317360323323344,0.00338681257062597,0.00195537714934571,0.0255131495479629,0.0379589151167058
1,3,4,2,"crawling","-0.16510128984157599",0.0215518008847931,"2",29,0.0288900274990056,4,0.0317360323323344,0.00338681257062597,0.00195537714934571,0.0255131495479629,0.0379589151167058
1,3,4,2,"crawling","-0.16851975811593201",0.0309470823118527,"2",29,0.0288900274990056,4,0.0317360323323344,0.00338681257062597,0.00195537714934571,0.0255131495479629,0.0379589151167058
1,3,4,2,"crawling","-0.161792638895323",0.02070684531952,"2",29,0.0288900274990056,4,0.0317360323323344,0.00338681257062597,0.00195537714934571,0.0255131495479629,0.0379589151167058
1,3,4,2,"crawling","-0.15431491960473401",0.0427745608989155,"2",29,0.0288900274990056,4,0.0317360323323344,0.00338681257062597,0.00195537714934571,0.0255131495479629,0.0379589151167058
1,3,4,2,"crawling","-0.16836340694308499",0.0313849293883902,"2",29,0.0288900274990056,4,0.0317360323323344,0.00338681257062597,0.00195537714934571,0.0255131495479629,0.0379589151167058
1,3,4,2,"crawling","-0.156025483773888",0.0453016198627032,"2",29,0.0288900274990056,4,0.0317360323323344,0.00338681257062597,0.00195537714934571,0.0255131495479629,0.0379589151167058
1,3,4,2,"crawling","-0.15070181577837299",0.0271045367816033,"2",29,0.0288900274990056,4,0.0317360323323344,0.00338681257062597,0.00195537714934571,0.0255131495479629,0.0379589151167058
1,3,4,2,"crawling","-0.14236199013526299",0.02070684531952,"2",29,0.0288900274990056,4,0.0317360323323344,0.00338681257062597,0.00195537714934571,0.0255131495479629,0.0379589151167058
1,3,4,2,"crawling","-0.13716252288006101",0.034853822488082,"2",29,0.0288900274990056,4,0.0317360323323344,0.00338681257062597,0.00195537714934571,0.0255131495479629,0.0379589151167058
1,3,4,2,"crawling","-5.1657910659736697E-2",0.0394514495661503,"2",29,0.0288900274990056,4,0.0317360323323344,0.00338681257062597,0.00195537714934571,0.0255131495479629,0.0379589151167058
1,3,4,2,"crawling","-9.3760153825628995E-3",0.0425272219096021,"2",29,0.0288900274990056,4,0.0317360323323344,0.00338681257062597,0.00195537714934571,0.0255131495479629,0.0379589151167058
1,3,4,2,"crawling","-1.2343789274156299E-2",0.0310544607647215,"2",29,0.0288900274990056,4,0.0317360323323344,0.00338681257062597,0.00195537714934571,0.0255131495479629,0.0379589151167058
1,3,4,2,"post-diapedesis","4.3876613934293396E-3",0.0283011088482877,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,4,2,"post-diapedesis","-7.4277447209181299E-3",0.0489209849382347,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,4,2,"post-diapedesis","-2.0215177698251301E-2",0.0436012270296315,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,4,2,"post-diapedesis","-1.2790069237377201E-2",0.0382790465880971,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,4,2,"post-diapedesis","4.5652292569152403E-2",0.0354376079226382,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,4,2,"post-diapedesis","5.0474739786051201E-2",0.0278294109624017,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,4,2,"post-diapedesis","3.3801581152901397E-2",0.037607461398499,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,4,2,"post-diapedesis","-1.4109354113912001E-2",0.0335170036674128,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,4,2,"post-diapedesis","1.1111493912051899E-2",0.0279352947187955,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,4,2,"post-diapedesis","2.0277131477821699E-2",0.0375728303038199,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,4,2,"post-diapedesis","8.0638525858368504E-2",0.0450563568915259,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,4,2,"post-diapedesis","7.3741602999607206E-2",0.0262797163520411,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,4,2,"post-diapedesis","0.12685072593583099",0.0291368716495272,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,4,2,"post-diapedesis","0.15727713839075999",0.0305786035535128,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,4,2,"post-diapedesis","0.13680941564597399",0.033080374292003,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,4,2,"post-diapedesis","8.7045712790260105E-2",0.0448667364231225,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,4,2,"post-diapedesis","6.5370818568058695E-2",0.0312286043384012,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,4,2,"post-diapedesis","2.1305648499879901E-2",0.02070684531952,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,4,2,"post-diapedesis","5.7459762672634598E-2",0.0236222702684621,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,4,2,"post-diapedesis","8.4907757235766199E-2",0.0305699957972049,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,4,2,"post-diapedesis","9.3320515729903103E-2",0.02070684531952,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,4,2,"post-diapedesis","9.1219548037470496E-2",0.02070684531952,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,3,4,2,"post-diapedesis","8.69154325038584E-2",0.021561279536301,"2",75,0.0276975472713559,4,0.0345496919402026,0.00550891047066277,0.0031805709431787,0.0244276956933909,0.0446716881870144
1,4,5,2,"before","6.22198114324492E-3",0.0306367236200279,"2",67,0.0270181129989586,4,0.0300924670910581,0.00414437563673567,0.00239275638949227,0.0224776483598745,0.0377072858222418
1,4,5,2,"before","7.6946485554755103E-3",0.0255335401909986,"2",67,0.0270181129989586,4,0.0300924670910581,0.00414437563673567,0.00239275638949227,0.0224776483598745,0.0377072858222418
1,4,5,2,"before","-1.39166296987206E-2",0.0223450876899,"2",67,0.0270181129989586,4,0.0300924670910581,0.00414437563673567,0.00239275638949227,0.0224776483598745,0.0377072858222418
1,4,5,2,"before","6.0297077209100899E-3",0.0357434680090677,"2",67,0.0270181129989586,4,0.0300924670910581,0.00414437563673567,0.00239275638949227,0.0224776483598745,0.0377072858222418
1,4,5,2,"before","-1.7410427055355501E-2",0.0216759742764425,"2",67,0.0270181129989586,4,0.0300924670910581,0.00414437563673567,0.00239275638949227,0.0224776483598745,0.0377072858222418
1,4,5,2,"before","-2.6559071962119599E-2",0.02070684531952,"2",67,0.0270181129989586,4,0.0300924670910581,0.00414437563673567,0.00239275638949227,0.0224776483598745,0.0377072858222418
1,4,5,2,"before","-2.7366573414689802E-2",0.0230305606604474,"2",67,0.0270181129989586,4,0.0300924670910581,0.00414437563673567,0.00239275638949227,0.0224776483598745,0.0377072858222418
1,4,5,2,"before","-3.8242016815328302E-2",0.02070684531952,"2",67,0.0270181129989586,4,0.0300924670910581,0.00414437563673567,0.00239275638949227,0.0224776483598745,0.0377072858222418
1,4,5,2,"before","-2.3190158615172301E-2",0.0235993563473151,"2",67,0.0270181129989586,4,0.0300924670910581,0.00414437563673567,0.00239275638949227,0.0224776483598745,0.0377072858222418
1,4,5,2,"before","-8.3244973075295697E-3",0.02070684531952,"2",67,0.0270181129989586,4,0.0300924670910581,0.00414437563673567,0.00239275638949227,0.0224776483598745,0.0377072858222418
1,4,5,2,"before","-2.59085521676032E-2",0.02070684531952,"2",67,0.0270181129989586,4,0.0300924670910581,0.00414437563673567,0.00239275638949227,0.0224776483598745,0.0377072858222418
1,4,5,2,"before","-1.3708151856482701E-2",0.02070684531952,"2",67,0.0270181129989586,4,0.0300924670910581,0.00414437563673567,0.00239275638949227,0.0224776483598745,0.0377072858222418
1,4,5,2,"before","-3.1888503381060002E-2",0.02070684531952,"2",67,0.0270181129989586,4,0.0300924670910581,0.00414437563673567,0.00239275638949227,0.0224776483598745,0.0377072858222418
1,4,5,2,"before","-5.51514788360742E-2",0.02070684531952,"2",67,0.0270181129989586,4,0.0300924670910581,0.00414437563673567,0.00239275638949227,0.0224776483598745,0.0377072858222418
