"Timestamp","Group","Sample","Size"
"11/03/2021 15:38:27","C","Cell",5.89
"11/03/2021 15:38:27","C","Cell",4.96
"11/03/2021 15:38:27","C","Cell",6.22
"11/03/2021 15:38:27","C","Cell",5.67
"11/03/2021 15:38:27","C","Cell",5.17
"11/03/2021 15:38:27","C","Cell",4.85
"11/03/2021 15:38:27","C","Nucleus",1.05
"11/03/2021 15:38:27","C","Nucleus",0.96
"11/03/2021 15:38:27","C","Nucleus",1.13
"11/03/2021 15:38:27","C","Nucleus",1.13
"11/03/2021 15:38:27","C","Nucleus",0.8
"11/03/2021 15:38:27","C","Nucleus",1.13
"11/03/2021 15:38:27","C","Nucleus",1.01
"11/03/2021 15:38:27","C","Nucleus",0.86
"11/03/2021 15:38:27","C","Nucleus",0.96
"11/03/2021 15:38:27","C","Nucleus",0.84
"11/03/2021 18:06:19","C","Cell",42.8
"11/03/2021 18:06:19","C","Cell",49.6
"11/03/2021 18:06:19","C","Cell",62.2
"11/03/2021 18:06:19","C","Cell",56.7
"11/03/2021 18:06:19","C","Cell",51.7
"11/03/2021 18:06:19","C","Cell",52.6
"11/03/2021 18:06:19","C","Cell",45.4
"11/03/2021 18:06:19","C","Cell",48.5
"11/03/2021 18:06:19","C","Nucleus",10.5
"11/03/2021 18:06:19","C","Nucleus",9.6
"11/03/2021 18:06:19","C","Nucleus",11.3
"11/03/2021 18:06:19","C","Nucleus",11.25
"11/03/2021 18:06:19","C","Nucleus",8.04
"11/03/2021 18:06:19","C","Nucleus",11.3
"11/03/2021 18:06:19","C","Nucleus",10.1
"11/03/2021 18:06:19","C","Nucleus",8.6
"11/03/2021 18:06:19","C","Nucleus",9.6
"11/03/2021 18:06:19","C","Nucleus",8.4
"12/03/2021 14:20:13","D","Cell",66.798
"12/03/2021 14:20:13","D","Cell",58.518
"12/03/2021 14:20:13","D","Cell",66.062
"12/03/2021 14:20:13","D","Cell",84.551
"12/03/2021 14:20:13","D","Cell",65.647
"12/03/2021 14:20:13","D","Cell",88.952
"12/03/2021 14:20:13","D","Cell",53.554
"12/03/2021 14:20:13","D","Cell",64.024
"12/03/2021 14:20:13","D","Cell",69.924
"12/03/2021 14:20:13","D","Cell",54.771
"12/03/2021 14:20:13","D","Nucleus",12.401
"12/03/2021 14:20:13","D","Nucleus",8.224
"12/03/2021 14:20:13","D","Nucleus",10.298
"12/03/2021 14:20:13","D","Nucleus",9.045
"12/03/2021 14:20:13","D","Nucleus",12.429
"12/03/2021 14:20:13","D","Nucleus",7.023
"12/03/2021 14:20:13","D","Nucleus",11.665
"12/03/2021 14:20:13","D","Nucleus",10.98
"12/03/2021 14:20:13","D","Nucleus",10.829
"12/03/2021 14:20:13","D","Nucleus",9.347
"13/03/2021 15:14:33","D","Cell",71.218
"13/03/2021 15:14:33","D","Cell",75.738
"13/03/2021 15:14:33","D","Cell",83.782
"13/03/2021 15:14:33","D","Cell",88.666
"13/03/2021 15:14:33","D","Cell",90.164
"13/03/2021 15:14:33","D","Cell",87.773
"13/03/2021 15:14:33","D","Cell",69.94
"13/03/2021 15:14:33","D","Cell",76.74
"13/03/2021 15:14:33","D","Cell",43.852
"13/03/2021 15:14:33","D","Cell",54.523
"13/03/2021 15:14:33","D","Nucleus",13.141
"13/03/2021 15:14:33","D","Nucleus",11.721
"13/03/2021 15:14:33","D","Nucleus",11.526
"13/03/2021 15:14:33","D","Nucleus",13.291
"13/03/2021 15:14:33","D","Nucleus",12.865
"13/03/2021 15:14:33","D","Nucleus",13.615
"13/03/2021 15:14:33","D","Nucleus",10.975
"13/03/2021 15:14:33","D","Nucleus",11.691
"13/03/2021 15:14:33","D","Nucleus",12.374
"13/03/2021 15:14:33","D","Nucleus",12.33
"13/03/2021 16:24:37","D","Cell",61.62
"13/03/2021 16:24:37","D","Cell",59.14
"13/03/2021 16:24:37","D","Cell",62.18
"13/03/2021 16:24:37","D","Cell",85.28
"13/03/2021 16:24:37","D","Cell",48.62
"13/03/2021 16:24:37","D","Cell",64.28
"13/03/2021 16:24:37","D","Cell",63.3
"13/03/2021 16:24:37","D","Cell",53.8
"13/03/2021 16:24:37","D","Cell",61.66
"13/03/2021 16:24:37","D","Cell",52.55
"13/03/2021 16:24:37","D","Nucleus",10.21
"13/03/2021 16:24:37","D","Nucleus",9.05
"13/03/2021 16:24:37","D","Nucleus",8
"13/03/2021 16:24:37","D","Nucleus",7.71
"13/03/2021 16:24:37","D","Nucleus",9.11
"13/03/2021 16:24:37","D","Nucleus",9.53
"13/03/2021 16:24:37","D","Nucleus",7.81
"13/03/2021 16:24:37","D","Nucleus",10.27
"13/03/2021 16:24:37","D","Nucleus",9.51
"13/03/2021 16:24:37","D","Nucleus",6.65
"14/03/2021 00:33:25","D","Cell",90.785
"14/03/2021 00:33:25","D","Cell",118.306
"14/03/2021 00:33:25","D","Cell",84.091
"14/03/2021 00:33:25","D","Cell",78.462
"14/03/2021 00:33:25","D","Cell",78.816
"14/03/2021 00:33:25","D","Cell",97.536
"14/03/2021 00:33:25","D","Cell",111.865
"14/03/2021 00:33:25","D","Cell",95.7
"14/03/2021 00:33:25","D","Cell",73.502
"14/03/2021 00:33:25","D","Cell",77.208
"14/03/2021 00:33:25","D","Nucleus",14.126
"14/03/2021 00:33:25","D","Nucleus",10.349
"14/03/2021 00:33:25","D","Nucleus",6.619
"14/03/2021 00:33:25","D","Nucleus",8.07
"14/03/2021 00:33:25","D","Nucleus",14.5
"14/03/2021 00:33:25","D","Nucleus",12.207
"14/03/2021 00:33:25","D","Nucleus",13.793
"14/03/2021 00:33:25","D","Nucleus",16.621
"14/03/2021 00:33:25","D","Nucleus",12.207
"14/03/2021 00:33:25","D","Nucleus",14.089
"14/03/2021 15:49:24","C","Cell",53.362
"14/03/2021 15:49:24","C","Cell",56.391
"14/03/2021 15:49:24","C","Cell",50.758
"14/03/2021 15:49:24","C","Cell",63.36
"14/03/2021 15:49:24","C","Cell",68.426
"14/03/2021 15:49:24","C","Cell",65.424
"14/03/2021 15:49:24","C","Cell",54.848
"14/03/2021 15:49:24","C","Cell",47.733
"14/03/2021 15:49:24","C","Cell",56.763
"14/03/2021 15:49:24","C","Cell",48.607
"14/03/2021 15:49:24","C","Nucleus",8.405
"14/03/2021 15:49:24","C","Nucleus",9.345
"14/03/2021 15:49:24","C","Nucleus",11.648
"14/03/2021 15:49:24","C","Nucleus",10.509
"14/03/2021 15:49:24","C","Nucleus",10.584
"14/03/2021 15:49:24","C","Nucleus",7.417
"14/03/2021 15:49:24","C","Nucleus",8.231
"14/03/2021 15:49:24","C","Nucleus",8.786
"14/03/2021 15:49:24","C","Nucleus",8.559
"14/03/2021 15:49:24","C","Nucleus",9.47
"14/03/2021 16:50:51","D","Cell",53.97
"14/03/2021 16:50:51","D","Cell",56.33
"14/03/2021 16:50:51","D","Cell",70.75
"14/03/2021 16:50:51","D","Cell",76.55
"14/03/2021 16:50:51","D","Cell",62.78
"14/03/2021 16:50:51","D","Cell",72.32
"14/03/2021 16:50:51","D","Cell",83.04
"14/03/2021 16:50:51","D","Cell",67.89
"14/03/2021 16:50:51","D","Cell",58.19
"14/03/2021 16:50:51","D","Cell",43.47
"14/03/2021 16:50:51","D","Nucleus",10.51
"14/03/2021 16:50:51","D","Nucleus",9.67
"14/03/2021 16:50:51","D","Nucleus",10.48
"14/03/2021 16:50:51","D","Nucleus",12.69
"14/03/2021 16:50:51","D","Nucleus",10.94
"14/03/2021 16:50:51","D","Nucleus",7.91
"14/03/2021 16:50:51","D","Nucleus",9.86
"14/03/2021 16:50:51","D","Nucleus",10.22
"14/03/2021 16:50:51","D","Nucleus",9.67
"14/03/2021 16:50:51","D","Nucleus",8.38
"14/03/2021 20:47:21","D","Cell",90.785
"14/03/2021 20:47:21","D","Cell",118.306
"14/03/2021 20:47:21","D","Cell",84.091
"14/03/2021 20:47:21","D","Cell",78.462
"14/03/2021 20:47:21","D","Cell",78.816
"14/03/2021 20:47:21","D","Cell",97.536
"14/03/2021 20:47:21","D","Cell",111.865
"14/03/2021 20:47:21","D","Cell",95.7
"14/03/2021 20:47:21","D","Cell",73.502
"14/03/2021 20:47:21","D","Cell",77.208
"14/03/2021 20:47:21","D","Cell",90.627
"14/03/2021 20:47:21","D","Nucleus",14.126
"14/03/2021 20:47:21","D","Nucleus",10.349
"14/03/2021 20:47:21","D","Nucleus",11.909
"14/03/2021 20:47:21","D","Nucleus",10.66
"14/03/2021 20:47:21","D","Nucleus",14.5
"14/03/2021 20:47:21","D","Nucleus",12.207
"14/03/2021 20:47:21","D","Nucleus",13.793
"14/03/2021 20:47:21","D","Nucleus",16.621
"14/03/2021 20:47:21","D","Nucleus",12.207
"14/03/2021 20:47:21","D","Nucleus",14.089
"14/03/2021 20:47:21","D","Nucleus",12.787
"15/03/2021 09:23:13","C","Cell",67.665
"15/03/2021 09:23:13","C","Cell",72.503
"15/03/2021 09:23:13","C","Cell",75.079
"15/03/2021 09:23:13","C","Cell",76.074
"15/03/2021 09:23:13","C","Cell",50.674
"15/03/2021 09:23:13","C","Cell",69.678
"15/03/2021 09:23:13","C","Cell",58.286
"15/03/2021 09:23:13","C","Cell",74.501
"15/03/2021 09:23:13","C","Cell",63.261
"15/03/2021 09:23:13","C","Cell",64.729
"15/03/2021 09:23:13","C","Nucleus",13.409
"15/03/2021 09:23:13","C","Nucleus",7.899
"15/03/2021 09:23:13","C","Nucleus",13.519
"15/03/2021 09:23:13","C","Nucleus",11.722
"15/03/2021 09:23:13","C","Nucleus",12.279
"15/03/2021 09:23:13","C","Nucleus",11.899
"15/03/2021 09:23:13","C","Nucleus",11.025
"15/03/2021 09:23:13","C","Nucleus",11.141
"15/03/2021 09:23:13","C","Nucleus",10.054
"15/03/2021 09:23:13","C","Nucleus",14.067
"15/03/2021 13:41:19","C","Cell",51.96
"15/03/2021 13:41:19","C","Cell",49.98
"15/03/2021 13:41:19","C","Cell",63.43
"15/03/2021 13:41:19","C","Cell",45.97
"15/03/2021 13:41:19","C","Cell",65.75
"15/03/2021 13:41:19","C","Cell",56.78
"15/03/2021 13:41:19","C","Cell",71.84
"15/03/2021 13:41:19","C","Cell",62.57
"15/03/2021 13:41:19","C","Cell",67.44
"15/03/2021 13:41:19","C","Cell",69.01
"15/03/2021 13:41:19","C","Nucleus",30.27
"15/03/2021 13:41:19","C","Nucleus",34.71
"15/03/2021 13:41:19","C","Nucleus",29.81
"15/03/2021 13:41:19","C","Nucleus",26.4
"15/03/2021 13:41:19","C","Nucleus",29.39
"15/03/2021 13:41:19","C","Nucleus",25.06
"15/03/2021 13:41:19","C","Nucleus",31.66
"15/03/2021 13:41:19","C","Nucleus",30.39
"15/03/2021 13:41:19","C","Nucleus",28.89
"15/03/2021 13:41:19","C","Nucleus",30.94
"15/03/2021 14:16:38","C","Cell",70
"15/03/2021 14:16:38","C","Cell",71
"15/03/2021 14:16:38","C","Cell",83
"15/03/2021 14:16:38","C","Cell",89
"15/03/2021 14:16:38","C","Cell",63
"15/03/2021 14:16:38","C","Cell",63
"15/03/2021 14:16:38","C","Cell",76
"15/03/2021 14:16:38","C","Cell",55
"15/03/2021 14:16:38","C","Cell",53
"15/03/2021 14:16:38","C","Cell",67
"15/03/2021 14:16:38","C","Nucleus",9
"15/03/2021 14:16:38","C","Nucleus",10
"15/03/2021 14:16:38","C","Nucleus",12
"15/03/2021 14:16:38","C","Nucleus",11
"15/03/2021 14:16:38","C","Nucleus",9
"15/03/2021 14:16:38","C","Nucleus",11
"15/03/2021 14:16:38","C","Nucleus",11
"15/03/2021 14:16:38","C","Nucleus",12
"15/03/2021 14:16:38","C","Nucleus",10
"15/03/2021 14:16:38","C","Nucleus",10
"16/03/2021 11:24:31","C","Cell",56.322
"16/03/2021 11:24:31","C","Cell",36.195
"16/03/2021 11:24:31","C","Cell",54.692
"16/03/2021 11:24:31","C","Cell",63.989
"16/03/2021 11:24:31","C","Cell",59.703
"16/03/2021 11:24:31","C","Cell",47.663
"16/03/2021 11:24:31","C","Cell",47.139
"16/03/2021 11:24:31","C","Cell",60.482
"16/03/2021 11:24:31","C","Cell",50.174
"16/03/2021 11:24:31","C","Cell",50.405
"16/03/2021 11:24:31","C","Cell",58.759
"16/03/2021 11:24:31","C","Nucleus",10.405
"16/03/2021 11:24:31","C","Nucleus",12.675
"16/03/2021 11:24:31","C","Nucleus",11.37
"16/03/2021 11:24:31","C","Nucleus",10.65
"16/03/2021 11:24:31","C","Nucleus",12.299
"16/03/2021 11:24:31","C","Nucleus",10.915
"16/03/2021 11:24:31","C","Nucleus",12.732
"16/03/2021 11:24:31","C","Nucleus",11.226
"16/03/2021 11:24:31","C","Nucleus",11.32
"16/03/2021 11:24:31","C","Nucleus",10.609
"16/03/2021 11:24:31","C","Nucleus",10.348
"16/03/2021 11:24:31","C","Nucleus",12
"16/03/2021 11:24:31","C","Nucleus",113
"16/03/2021 11:24:31","C","Nucleus",12.579
"17/03/2021 14:23:08","C","Cell",102.89
"17/03/2021 14:23:08","C","Cell",72.93
"17/03/2021 14:23:08","C","Cell",83.64
"17/03/2021 14:23:08","C","Cell",81.1
"17/03/2021 14:23:08","C","Cell",90.58
"17/03/2021 14:23:08","C","Cell",92.92
"17/03/2021 14:23:08","C","Cell",68.32
"17/03/2021 14:23:08","C","Cell",59.74
"17/03/2021 14:23:08","C","Cell",81.73
"17/03/2021 14:23:08","C","Cell",77.07
"17/03/2021 14:23:08","C","Nucleus",13.65
"17/03/2021 14:23:08","C","Nucleus",9.62
"17/03/2021 14:23:08","C","Nucleus",10.17
"17/03/2021 14:23:08","C","Nucleus",10.7
"17/03/2021 14:23:08","C","Nucleus",11.41
"17/03/2021 14:23:08","C","Nucleus",13.36
"17/03/2021 14:23:08","C","Nucleus",10.71
"17/03/2021 14:23:08","C","Nucleus",12.61
"17/03/2021 14:23:08","C","Nucleus",13.51
"17/03/2021 14:23:08","C","Nucleus",12.38
"17/03/2021 14:23:08","C","Nucleus",10.5
"17/03/2021 14:23:08","C","Nucleus",11.4
"17/03/2021 15:22:19","D","Cell",56.913
"17/03/2021 15:22:19","D","Cell",65.51
"17/03/2021 15:22:19","D","Cell",71.947
"17/03/2021 15:22:19","D","Cell",60.102
"17/03/2021 15:22:19","D","Cell",59.102
"17/03/2021 15:22:19","D","Cell",61.343
"17/03/2021 15:22:19","D","Cell",40.443
"17/03/2021 15:22:19","D","Cell",60.03
"17/03/2021 15:22:19","D","Cell",58.456
"17/03/2021 15:22:19","D","Cell",47.414
"17/03/2021 15:22:19","D","Nucleus",7.492
"17/03/2021 15:22:19","D","Nucleus",9.0535
"17/03/2021 15:22:19","D","Nucleus",6.863
"17/03/2021 15:22:19","D","Nucleus",9.251
"17/03/2021 15:22:19","D","Nucleus",8.786
"17/03/2021 15:22:19","D","Nucleus",8.8085
"17/03/2021 15:22:19","D","Nucleus",8.274
"17/03/2021 15:22:19","D","Nucleus",8.771
"17/03/2021 15:22:19","D","Nucleus",9.1105
"17/03/2021 15:22:19","D","Nucleus",7.678
"17/03/2021 17:38:21","C","Cell",7.171
"17/03/2021 17:38:21","C","Cell",6.883
"17/03/2021 17:38:21","C","Cell",7.086
"17/03/2021 17:38:21","C","Cell",6.72
"17/03/2021 17:38:21","C","Cell",6.304
"17/03/2021 17:38:21","C","Cell",7.541
"17/03/2021 17:38:21","C","Cell",5.135
"17/03/2021 17:38:21","C","Cell",6.503
"17/03/2021 17:38:21","C","Cell",5.219
"17/03/2021 17:38:21","C","Cell",5.974
"17/03/2021 17:38:21","C","Nucleus",1.5
"17/03/2021 17:38:21","C","Nucleus",1.3
"17/03/2021 17:38:21","C","Nucleus",0.9
"17/03/2021 17:38:21","C","Nucleus",1.1
"17/03/2021 17:38:21","C","Nucleus",1.3
"17/03/2021 17:38:21","C","Nucleus",1
"17/03/2021 17:38:21","C","Nucleus",1.3
"17/03/2021 17:38:21","C","Nucleus",1.2
"17/03/2021 17:38:21","C","Nucleus",1
"17/03/2021 17:38:21","C","Nucleus",0.9
"18/03/2021 10:29:52","C","Cell",46
"18/03/2021 10:29:52","C","Cell",60
"18/03/2021 10:29:52","C","Cell",84
"18/03/2021 10:29:52","C","Cell",68
"18/03/2021 10:29:52","C","Cell",88
"18/03/2021 10:29:52","C","Cell",82
"18/03/2021 10:29:52","C","Cell",72
"18/03/2021 10:29:52","C","Cell",62
"18/03/2021 10:29:52","C","Cell",64
"18/03/2021 10:29:52","C","Cell",60
"18/03/2021 10:29:52","C","Nucleus",10
"18/03/2021 10:29:52","C","Nucleus",12
"18/03/2021 10:29:52","C","Nucleus",8
"18/03/2021 10:29:52","C","Nucleus",6
"18/03/2021 10:29:52","C","Nucleus",12
"18/03/2021 10:29:52","C","Nucleus",10
"18/03/2021 10:29:52","C","Nucleus",8
"18/03/2021 10:29:52","C","Nucleus",10
"18/03/2021 10:29:52","C","Nucleus",8
"18/03/2021 10:29:52","C","Nucleus",10
"18/03/2021 13:48:29","D","Cell",69
"18/03/2021 13:48:29","D","Cell",85
"18/03/2021 13:48:29","D","Cell",53
"18/03/2021 13:48:29","D","Cell",51
"18/03/2021 13:48:29","D","Cell",62
"18/03/2021 13:48:29","D","Cell",55
"18/03/2021 13:48:29","D","Cell",82
"18/03/2021 13:48:29","D","Cell",67
"18/03/2021 13:48:29","D","Cell",53
"18/03/2021 13:48:29","D","Cell",66
"18/03/2021 13:48:29","D","Cell",55
"18/03/2021 13:48:29","D","Cell",55
"18/03/2021 13:48:29","D","Cell",69
"18/03/2021 13:48:29","D","Cell",58
"18/03/2021 13:48:29","D","Cell",61
"18/03/2021 13:48:29","D","Nucleus",10
"18/03/2021 13:48:29","D","Nucleus",11
"18/03/2021 13:48:29","D","Nucleus",10
"18/03/2021 13:48:29","D","Nucleus",12
"18/03/2021 13:48:29","D","Nucleus",10
"18/03/2021 13:48:29","D","Nucleus",11
"18/03/2021 13:48:29","D","Nucleus",11
"18/03/2021 13:48:29","D","Nucleus",11
"18/03/2021 13:48:29","D","Nucleus",9
"18/03/2021 13:48:29","D","Nucleus",11
"18/03/2021 13:48:29","D","Nucleus",10
"18/03/2021 13:48:29","D","Nucleus",13
"18/03/2021 13:48:29","D","Nucleus",11
"18/03/2021 13:48:29","D","Nucleus",9
"18/03/2021 13:48:29","D","Nucleus",11
"18/03/2021 15:45:12","D","Cell",65.9
"18/03/2021 15:45:12","D","Cell",75.7
"18/03/2021 15:45:12","D","Cell",84.9
"18/03/2021 15:45:12","D","Cell",68.3
"18/03/2021 15:45:12","D","Cell",65.3
"18/03/2021 15:45:12","D","Cell",67.8
"18/03/2021 15:45:12","D","Cell",54.3
"18/03/2021 15:45:12","D","Cell",64.4
"18/03/2021 15:45:12","D","Cell",51.4
"18/03/2021 15:45:12","D","Cell",75.4
"18/03/2021 15:45:12","D","Nucleus",16.7
"18/03/2021 15:45:12","D","Nucleus",12.4
"18/03/2021 15:45:12","D","Nucleus",13.6
"18/03/2021 15:45:12","D","Nucleus",14.2
"18/03/2021 15:45:12","D","Nucleus",14.2
"18/03/2021 15:45:12","D","Nucleus",14.7
"18/03/2021 15:45:12","D","Nucleus",12.9
"18/03/2021 15:45:12","D","Nucleus",14.6
"18/03/2021 19:36:41","D","Cell",8.36
"18/03/2021 19:36:41","D","Cell",6.19
"18/03/2021 19:36:41","D","Cell",7.51
"18/03/2021 19:36:41","D","Cell",5.52
"18/03/2021 19:36:41","D","Cell",9.28
"18/03/2021 19:36:41","D","Cell",5.57
"18/03/2021 19:36:41","D","Cell",5.95
"18/03/2021 19:36:41","D","Cell",9.61
"18/03/2021 19:36:41","D","Cell",7.2
"18/03/2021 19:36:41","D","Cell",6.8
"18/03/2021 19:36:41","D","Nucleus",1.23
"18/03/2021 19:36:41","D","Nucleus",1.53
"18/03/2021 19:36:41","D","Nucleus",1.38
"18/03/2021 19:36:41","D","Nucleus",1.19
"18/03/2021 19:36:41","D","Nucleus",1.03
"18/03/2021 19:36:41","D","Nucleus",1.25
"18/03/2021 19:36:41","D","Nucleus",1.1
"18/03/2021 19:36:41","D","Nucleus",1.53
"18/03/2021 19:36:41","D","Nucleus",1.2
"18/03/2021 19:36:41","D","Nucleus",1.27
"18/03/2021 21:18:16","C","Cell",70.598
"18/03/2021 21:18:16","C","Cell",62.737
"18/03/2021 21:18:16","C","Cell",59.13
"18/03/2021 21:18:16","C","Cell",76.908
"18/03/2021 21:18:16","C","Cell",93.611
"18/03/2021 21:18:16","C","Cell",58.205
"18/03/2021 21:18:16","C","Cell",76.948
"18/03/2021 21:18:16","C","Cell",81.575
"18/03/2021 21:18:16","C","Cell",75.365
"18/03/2021 21:18:16","C","Cell",79.969
"18/03/2021 21:18:16","C","Nucleus",14.909
"18/03/2021 21:18:16","C","Nucleus",10.603
"18/03/2021 21:18:16","C","Nucleus",14.585
"18/03/2021 21:18:16","C","Nucleus",14.702
"18/03/2021 21:18:16","C","Nucleus",13.412
"18/03/2021 21:18:16","C","Nucleus",11.15
"18/03/2021 21:18:16","C","Nucleus",11.862
"18/03/2021 21:18:16","C","Nucleus",12.008
"18/03/2021 21:18:16","C","Nucleus",12.912
"18/03/2021 21:18:16","C","Nucleus",11.578
"19/03/2021 03:10:24","C","Cell",5.5
"19/03/2021 03:10:24","C","Cell",7.5
"19/03/2021 03:10:24","C","Cell",5.8
"19/03/2021 03:10:24","C","Cell",4.9
"19/03/2021 03:10:24","C","Cell",7.6
"19/03/2021 03:10:24","C","Cell",5.9
"19/03/2021 03:10:24","C","Cell",4.7
"19/03/2021 03:10:24","C","Cell",5.9
"19/03/2021 03:10:24","C","Cell",6
"19/03/2021 03:10:24","C","Cell",5.2
"19/03/2021 03:10:24","C","Nucleus",1.3
"19/03/2021 03:10:24","C","Nucleus",1.3
"19/03/2021 03:10:24","C","Nucleus",1
"19/03/2021 03:10:24","C","Nucleus",1.2
"19/03/2021 03:10:24","C","Nucleus",1.2
"19/03/2021 03:10:24","C","Nucleus",1.1
"19/03/2021 03:10:24","C","Nucleus",1.3
"19/03/2021 03:10:24","C","Nucleus",0.9
"19/03/2021 03:10:24","C","Nucleus",1.1
"19/03/2021 03:10:24","C","Nucleus",1
"19/03/2021 11:07:00","C","Cell",3.71
"19/03/2021 11:07:00","C","Cell",4.19
"19/03/2021 11:07:00","C","Cell",3.8
"19/03/2021 11:07:00","C","Cell",6.61
"19/03/2021 11:07:00","C","Cell",6
"19/03/2021 11:07:00","C","Cell",6.24
"19/03/2021 11:07:00","C","Cell",6.91
"19/03/2021 11:07:00","C","Cell",8.19
"19/03/2021 11:07:00","C","Cell",8
"19/03/2021 11:07:00","C","Cell",8.18
"19/03/2021 11:07:00","C","Nucleus",0.51
"19/03/2021 11:07:00","C","Nucleus",0.68
"19/03/2021 11:07:00","C","Nucleus",0.55
"19/03/2021 11:07:00","C","Nucleus",0.35
"19/03/2021 11:07:00","C","Nucleus",0.56
"19/03/2021 11:07:00","C","Nucleus",0.44
"19/03/2021 11:07:00","C","Nucleus",0.38
"19/03/2021 11:07:00","C","Nucleus",0.51
"19/03/2021 11:07:00","C","Nucleus",0.57
"19/03/2021 11:07:00","C","Nucleus",0.46
"19/03/2021 14:07:47","C","Cell",85.24
"19/03/2021 14:07:47","C","Cell",77.19
"19/03/2021 14:07:47","C","Cell",47.73
"19/03/2021 14:07:47","C","Cell",43.78
"19/03/2021 14:07:47","C","Cell",74.37
"19/03/2021 14:07:47","C","Cell",74.66
"19/03/2021 14:07:47","C","Cell",99.96
"19/03/2021 14:07:47","C","Cell",74.17
"19/03/2021 14:07:47","C","Cell",69.37
"19/03/2021 14:07:47","C","Cell",81.58
"19/03/2021 14:07:47","C","Nucleus",8.57
"19/03/2021 14:07:47","C","Nucleus",11.8
"19/03/2021 14:07:47","C","Nucleus",11.85
"19/03/2021 14:07:47","C","Nucleus",8.98
"19/03/2021 14:07:47","C","Nucleus",10.37
"19/03/2021 14:07:47","C","Nucleus",8.76
"19/03/2021 14:07:47","C","Nucleus",9.73
"19/03/2021 14:07:47","C","Nucleus",10.83
"19/03/2021 14:07:47","C","Nucleus",8.93
"19/03/2021 14:07:47","C","Nucleus",8.24
"19/03/2021 14:18:00","D","Cell",64.794
"19/03/2021 14:18:00","D","Cell",104.732
"19/03/2021 14:18:00","D","Cell",79.713
"19/03/2021 14:18:00","D","Cell",60.233
"19/03/2021 14:18:00","D","Cell",46.36
"19/03/2021 14:18:00","D","Cell",69.36
"19/03/2021 14:18:00","D","Cell",82.243
"19/03/2021 14:18:00","D","Cell",74.23
"19/03/2021 14:18:00","D","Cell",80.933
"19/03/2021 14:18:00","D","Cell",60.381
"19/03/2021 14:18:00","D","Nucleus",10.926
"19/03/2021 14:18:00","D","Nucleus",13.086
"19/03/2021 14:18:00","D","Nucleus",11.195
"19/03/2021 14:18:00","D","Nucleus",13.868
"19/03/2021 14:18:00","D","Nucleus",8.571
"19/03/2021 14:18:00","D","Nucleus",13.552
"19/03/2021 14:18:00","D","Nucleus",13.25
"19/03/2021 14:18:00","D","Nucleus",9.091
"19/03/2021 14:18:00","D","Nucleus",9.412
"19/03/2021 14:18:00","D","Nucleus",12.836
"19/03/2021 17:36:16","C","Cell",6.942
"19/03/2021 17:36:16","C","Cell",4.595
"19/03/2021 17:36:16","C","Cell",5.904
"19/03/2021 17:36:16","C","Cell",7.211
"19/03/2021 17:36:16","C","Cell",7.489
"19/03/2021 17:36:16","C","Cell",8.896
"19/03/2021 17:36:16","C","Cell",7.327
"19/03/2021 17:36:16","C","Cell",7.857
"19/03/2021 17:36:16","C","Cell",7.871
"19/03/2021 17:36:16","C","Cell",6.384
"19/03/2021 17:36:16","C","Nucleus",1.413
"19/03/2021 17:36:16","C","Nucleus",1.283
"19/03/2021 17:36:16","C","Nucleus",1.335
"19/03/2021 17:36:16","C","Nucleus",1.213
"19/03/2021 17:36:16","C","Nucleus",1.511
"19/03/2021 17:36:16","C","Nucleus",1.341
"19/03/2021 17:36:16","C","Nucleus",1.219
"19/03/2021 17:36:16","C","Nucleus",1.378
"19/03/2021 17:36:16","C","Nucleus",1.423
"19/03/2021 17:36:16","C","Nucleus",1.345
"19/03/2021 17:59:37","C","Cell",58.088
"19/03/2021 17:59:37","C","Cell",53.669
"19/03/2021 17:59:37","C","Cell",58.945
"19/03/2021 17:59:37","C","Cell",84.093
"19/03/2021 17:59:37","C","Cell",65.349
"19/03/2021 17:59:37","C","Cell",69.454
"19/03/2021 17:59:37","C","Cell",65.31
"19/03/2021 17:59:37","C","Cell",73.38
"19/03/2021 17:59:37","C","Cell",75.345
"19/03/2021 17:59:37","C","Cell",71.737
"19/03/2021 17:59:37","C","Nucleus",8.887
"19/03/2021 17:59:37","C","Nucleus",11.531
"19/03/2021 17:59:37","C","Nucleus",12.466
"19/03/2021 17:59:37","C","Nucleus",11.188
"19/03/2021 17:59:37","C","Nucleus",11.629
"19/03/2021 17:59:37","C","Nucleus",12.094
"19/03/2021 17:59:37","C","Nucleus",13.417
"19/03/2021 17:59:37","C","Nucleus",10.971
"19/03/2021 17:59:37","C","Nucleus",11.987
"19/03/2021 17:59:37","C","Nucleus",10.842
"19/03/2021 19:48:21","D","Cell",87.488
"19/03/2021 19:48:21","D","Cell",87.293
"19/03/2021 19:48:21","D","Cell",80.809
"19/03/2021 19:48:21","D","Cell",76.729
"19/03/2021 19:48:21","D","Cell",96.667
"19/03/2021 19:48:21","D","Cell",68.275
"19/03/2021 19:48:21","D","Cell",92.383
"19/03/2021 19:48:21","D","Cell",62.911
"19/03/2021 19:48:21","D","Cell",56.123
"19/03/2021 19:48:21","D","Cell",79.094
"19/03/2021 19:48:21","D","Cell",67.643
"19/03/2021 19:48:21","D","Nucleus",8.805
"19/03/2021 19:48:21","D","Nucleus",11.699
"19/03/2021 19:48:21","D","Nucleus",11.585
