ID,Material,Requesting Country,Date Ordered
98880,mNeonGreen-Giantin,UNITED STATES,04/05/2019
98839,mScarlet-I-mTurquoise2,GERMANY,04/05/2019
84330,pH1R-P2A-mCherry-N1,BELGIUM,04/05/2019
85048,pmScarlet_Giantin_C1,UNITED STATES,04/04/2019
85063,pmScarlet_peroxisome_C1,UNITED STATES,04/04/2019
36209,pPalmitoyl-mTurquoise2,UNITED STATES,04/04/2019
85042,pmScarlet_C1,UNITED STATES,04/04/2019
85045,pmScarlet_alphaTubulin_C1,UNITED STATES,04/04/2019
85054,pLifeAct_mScarlet_N1,UNITED STATES,04/04/2019
85066,pCytERM_mScarlet_N1,UNITED STATES,04/04/2019
69620,Galphai1-mTurquoise2,UNITED STATES,04/03/2019
112933,Ga13_2-mTq2,UNITED STATES,04/03/2019
98830,mTurquoise2-LaminB,UNITED STATES,04/03/2019
98877,LifeAct-mNeonGreen,UNITED STATES,04/03/2019
85050,pmScarlet-i_Giantin_C1,JAPAN,04/03/2019
22880,pSBFP2-C1,UNITED STATES,04/02/2019
85045,pmScarlet_alphaTubulin_C1,UNITED STATES,04/02/2019
36204,pmTurquoise2-ER,UNITED STATES,04/02/2019
36205,pmTurquoise2-Golgi,UNITED STATES,04/02/2019
84329,pP2A-mCherry-N1,UNITED STATES,04/02/2019
98818,4xmts-mScarlet-I,JAPAN,04/01/2019
98880,mNeonGreen-Giantin,JAPAN,04/01/2019
60561,pmTurquoise2-N1,UNITED STATES,04/01/2019
98885,mNeonGreen-2A-mTurquoise2,UNITED STATES,04/01/2019
98886,mNeonGreen-mTurquoise2,UNITED STATES,04/01/2019
85044,pmScarlet-i_C1,UNITED STATES,04/01/2019
85054,pLifeAct_mScarlet_N1,UNITED STATES,04/01/2019
98816,3xnls-mScarlet-I,UNITED STATES,04/01/2019
98826,EB3-mScarlet-I,UNITED STATES,04/01/2019
98827,Lamp1-mScarlet-I,UNITED STATES,04/01/2019
85042,pmScarlet_C1,UNITED KINGDOM,04/01/2019
98827,Lamp1-mScarlet-I,GERMANY,04/01/2019
98831,mScarlet-I-LaminB,GERMANY,04/01/2019
98876,4xmts-mNeonGreen,GERMANY,04/01/2019
85042,pmScarlet_C1,SPAIN,04/01/2019
54843,mTurquoise2-N1,UNITED STATES,03/29/2019
98876,4xmts-mNeonGreen,UNITED STATES,03/29/2019
36205,pmTurquoise2-Golgi,TURKEY,03/29/2019
85056,pLifeAct_mScarlet-i_N1,UNITED STATES,03/28/2019
85042,pmScarlet_C1,NEW ZEALAND,03/28/2019
98877,LifeAct-mNeonGreen,UNITED STATES,03/27/2019
85042,pmScarlet_C1,UNITED STATES,03/27/2019
36209,pPalmitoyl-mTurquoise2,UNITED STATES,03/27/2019
98823,mScarlet-I-UtrCH,UNITED KINGDOM,03/27/2019
98821,Lck-mScarlet-I,UNITED STATES,03/26/2019
69620,Galphai1-mTurquoise2,UNITED STATES,03/25/2019
69621,Galphai2-mTurquoise2,UNITED STATES,03/25/2019
69622,Galphai3-mTurquoise2,UNITED STATES,03/25/2019
69623,Gβ-2A-cpV-Gγ2-IRES-Gαi1-mTq2,UNITED STATES,03/25/2019
69624,Gβ-2A-cpV-Gγ2-IRES-Gαi2-mTq2,UNITED STATES,03/25/2019
69625,Gβ-2A-cpV-Gγ2-IRES-Gαi3-mTq2,UNITED STATES,03/25/2019
69626,cpVenus-Gγ2,UNITED STATES,03/25/2019
60560,pmTurquoise2-C1,UNITED STATES,03/25/2019
98839,mScarlet-I-mTurquoise2,UNITED STATES,03/25/2019
98885,mNeonGreen-2A-mTurquoise2,UNITED STATES,03/25/2019
98886,mNeonGreen-mTurquoise2,UNITED STATES,03/25/2019
84330,pH1R-P2A-mCherry-N1,ITALY,03/25/2019
85054,pLifeAct_mScarlet_N1,UNITED STATES,03/22/2019
85042,pmScarlet_C1,SPAIN,03/22/2019
60493,pmVenus(L68V)-mTurquoise2,CHINA,03/22/2019
60494,pmTurquoise2-T2A-Venus(L68V),CHINA,03/22/2019
85042,pmScarlet_C1,UNITED STATES,03/21/2019
98821,Lck-mScarlet-I,DENMARK,03/20/2019
98823,mScarlet-I-UtrCH,DENMARK,03/20/2019
98877,LifeAct-mNeonGreen,DENMARK,03/20/2019
112951,Gaq-LSS-SGFP2,UNITED KINGDOM,03/20/2019
85056,pLifeAct_mScarlet-i_N1,GERMANY,03/20/2019
98885,mNeonGreen-2A-mTurquoise2,UNITED STATES,03/19/2019
98886,mNeonGreen-mTurquoise2,UNITED STATES,03/19/2019
85042,pmScarlet_C1,UNITED STATES,03/19/2019
85044,pmScarlet-i_C1,UNITED STATES,03/19/2019
98877,LifeAct-mNeonGreen,UNITED KINGDOM,03/19/2019
98886,mNeonGreen-mTurquoise2,UNITED STATES,03/18/2019
69623,Gβ-2A-cpV-Gγ2-IRES-Gαi1-mTq2,UNITED STATES,03/18/2019
69624,Gβ-2A-cpV-Gγ2-IRES-Gαi2-mTq2,UNITED STATES,03/18/2019
69625,Gβ-2A-cpV-Gγ2-IRES-Gαi3-mTq2,UNITED STATES,03/18/2019
112930,G13 sensor (Ga13_2),UNITED STATES,03/18/2019
85069,PH-PLCD1_mScarlet_IRES_SYFP2_PH_N1,UNITED STATES,03/18/2019
85070,PH-PLCD1_mScarlet-H_IRES_SYFP2_PH_N1,UNITED STATES,03/18/2019
98885,mNeonGreen-2A-mTurquoise2,UNITED STATES,03/18/2019
98880,mNeonGreen-Giantin,CHILE,03/18/2019
98875,3xnls-mNeonGreen,UNITED STATES,03/18/2019
98880,mNeonGreen-Giantin,BELGIUM,03/18/2019
98840,sReach-mTurquoise2,GERMANY,03/18/2019
36205,pmTurquoise2-Golgi,UNITED STATES,03/15/2019
98825,EB3-mTurquoise2,UNITED STATES,03/15/2019
98826,EB3-mScarlet-I,UNITED STATES,03/15/2019
98816,3xnls-mScarlet-I,UNITED STATES,03/14/2019
98885,mNeonGreen-2A-mTurquoise2,UNITED STATES,03/14/2019
98839,mScarlet-I-mTurquoise2,UNITED KINGDOM,03/14/2019
85042,pmScarlet_C1,SWITZERLAND,03/14/2019
85042,pmScarlet_C1,UNITED STATES,03/14/2019
36202,pmTurquoise2-Tubulin,CHINA,03/14/2019
98885,mNeonGreen-2A-mTurquoise2,CHINA,03/13/2019
85065,pmScarlet-I_peroxisome_C1,UNITED STATES,03/13/2019
98819,4xmt-mTurquoise2,UNITED STATES,03/13/2019
98831,mScarlet-I-LaminB,UNITED STATES,03/13/2019
98876,4xmts-mNeonGreen,UNITED STATES,03/13/2019
98877,LifeAct-mNeonGreen,UNITED STATES,03/13/2019
98879,mNeonGreen-UtrCH,UNITED STATES,03/13/2019
98881,EB3-mNeonGreen,UNITED STATES,03/13/2019
98882,Lamp1-mNeonGreen,UNITED STATES,03/13/2019
98883,ITPKA-mNeonGreen,UNITED STATES,03/13/2019
112928,EB3-3xmScarletI-N1,UNITED STATES,03/13/2019
112962,3xmScarletI_UtrCH ,UNITED STATES,03/13/2019
112963,3xmTurquoise2_UtrCH ,UNITED STATES,03/13/2019
98875,3xnls-mNeonGreen,FRANCE,03/13/2019
85047,pmScarlet-i_alphaTubulin_C1,GERMANY,03/12/2019
85050,pmScarlet-i_Giantin_C1,GERMANY,03/12/2019
98821,Lck-mScarlet-I,GERMANY,03/12/2019
98881,EB3-mNeonGreen,GERMANY,03/12/2019
69623,Gβ-2A-cpV-Gγ2-IRES-Gαi1-mTq2,UNITED STATES,03/12/2019
112949,pmCherry-Ggamma2,UNITED STATES,03/12/2019
112950,mScarlet-I-Ggamma2,UNITED STATES,03/12/2019
85049,pmScarlet-H_Giantin_C1,CANADA,03/12/2019
85056,pLifeAct_mScarlet-i_N1,"KOREA, REPUBLIC OF",03/12/2019
98877,LifeAct-mNeonGreen,"KOREA, REPUBLIC OF",03/12/2019
36203,pmTurquoise2-Peroxi,CHINA,03/11/2019
36204,pmTurquoise2-ER,CHINA,03/11/2019
36205,pmTurquoise2-Golgi,CHINA,03/11/2019
36206,pmTurquoise2-NES,CHINA,03/11/2019
36209,pPalmitoyl-mTurquoise2,CHINA,03/11/2019
85048,pmScarlet_Giantin_C1,CHINA,03/11/2019
85049,pmScarlet-H_Giantin_C1,CHINA,03/11/2019
85050,pmScarlet-i_Giantin_C1,CHINA,03/11/2019
85061,pmScarlet-H_NES_C1,UNITED STATES,03/11/2019
85056,pLifeAct_mScarlet-i_N1,UNITED STATES,03/11/2019
85042,pmScarlet_C1,UNITED STATES,03/08/2019
85048,pmScarlet_Giantin_C1,UNITED STATES,03/08/2019
85068,pCytERM_mScarlet-i_N1,UNITED KINGDOM,03/07/2019
85054,pLifeAct_mScarlet_N1,UNITED STATES,03/06/2019
112946,mScarlet-I-T2A-LSS-SGFP2,UNITED STATES,03/05/2019
84329,pP2A-mCherry-N1,UNITED STATES,03/03/2019
85043,pmScarlet-H_C1,CANADA,03/01/2019
98839,mScarlet-I-mTurquoise2,GERMANY,03/01/2019
85042,pmScarlet_C1,UNITED STATES,02/28/2019
98839,mScarlet-I-mTurquoise2,UNITED STATES,02/28/2019
85042,pmScarlet_C1,UNITED STATES,02/27/2019
69624,Gβ-2A-cpV-Gγ2-IRES-Gαi2-mTq2,UNITED STATES,02/26/2019
22881,pSGFP2-C1,SINGAPORE,02/25/2019
85044,pmScarlet-i_C1,SINGAPORE,02/25/2019
85056,pLifeAct_mScarlet-i_N1,SINGAPORE,02/25/2019
85071,pTriEx-RhoA-wt_mScarlet-i_SGFP2,SINGAPORE,02/25/2019
110623,PH-PLCD1_mScarlet-I_IRES_sYFP2_PH_N1,SINGAPORE,02/25/2019
36204,pmTurquoise2-ER,UNITED STATES,02/25/2019
84329,pP2A-mCherry-N1,UNITED STATES,02/25/2019
85066,pCytERM_mScarlet_N1,UNITED STATES,02/21/2019
85065,pmScarlet-I_peroxisome_C1,UNITED STATES,02/21/2019
85044,pmScarlet-i_C1,UNITED STATES,02/20/2019
98839,mScarlet-I-mTurquoise2,UNITED KINGDOM,02/20/2019
85044,pmScarlet-i_C1,JAPAN,02/20/2019
22880,pSBFP2-C1,GERMANY,02/18/2019
36202,pmTurquoise2-Tubulin,UNITED STATES,02/15/2019
85057,pMTS_mScarlet_N1,UNITED STATES,02/15/2019
85044,pmScarlet-i_C1,UNITED STATES,02/15/2019
60493,pmVenus(L68V)-mTurquoise2,UNITED STATES,02/15/2019
85043,pmScarlet-H_C1,UNITED STATES,02/15/2019
85042,pmScarlet_C1,UNITED STATES,02/14/2019
85043,pmScarlet-H_C1,UNITED STATES,02/14/2019
36209,pPalmitoyl-mTurquoise2,FRANCE,02/14/2019
60494,pmTurquoise2-T2A-Venus(L68V),GERMANY,02/14/2019
85044,pmScarlet-i_C1,UNITED STATES,02/13/2019
84329,pP2A-mCherry-N1,BELGIUM,02/13/2019
85048,pmScarlet_Giantin_C1,GERMANY,02/12/2019
98816,3xnls-mScarlet-I,UNITED STATES,02/11/2019
112956,mScarlet-I-PXN,UNITED STATES,02/11/2019
112960,ITPKA_3xmScarletI ,UNITED STATES,02/11/2019
54843,mTurquoise2-N1,UNITED STATES,02/11/2019
98838,mKO2-2A-mTurquoise2,UNITED KINGDOM,02/08/2019
85044,pmScarlet-i_C1,UNITED STATES,02/06/2019
85057,pMTS_mScarlet_N1,UNITED STATES,02/06/2019
36204,pmTurquoise2-ER,UNITED STATES,02/06/2019
85044,pmScarlet-i_C1,UNITED STATES,02/05/2019
67894,pmVenus-C2-MmMKL2,UNITED STATES,02/05/2019
85071,pTriEx-RhoA-wt_mScarlet-i_SGFP2,UNITED STATES,02/05/2019
85072,pTriEx-RhoA-Q63L_mScarlet-i_SGFP2,UNITED STATES,02/05/2019
85042,pmScarlet_C1,UNITED STATES,02/05/2019
85044,pmScarlet-i_C1,UNITED STATES,02/05/2019
36203,pmTurquoise2-Peroxi,SPAIN,02/05/2019
85044,pmScarlet-i_C1,UNITED STATES,02/04/2019
85047,pmScarlet-i_alphaTubulin_C1,UNITED STATES,02/04/2019
85050,pmScarlet-i_Giantin_C1,UNITED STATES,02/04/2019
85053,pmScarlet-i_H2A_C1,UNITED STATES,02/04/2019
85056,pLifeAct_mScarlet-i_N1,UNITED STATES,02/04/2019
85059,pMTS_mScarlet-i_N1,UNITED STATES,02/04/2019
85068,pCytERM_mScarlet-i_N1,UNITED STATES,02/04/2019
85068,pCytERM_mScarlet-i_N1,FRANCE,02/04/2019
98818,4xmts-mScarlet-I,UNITED STATES,02/04/2019
36205,pmTurquoise2-Golgi,SPAIN,01/31/2019
36208,pmTurquoise2-Mito,SPAIN,01/31/2019
36209,pPalmitoyl-mTurquoise2,SPAIN,01/31/2019
85054,pLifeAct_mScarlet_N1,UNITED KINGDOM,01/30/2019
85042,pmScarlet_C1,UNITED STATES,01/30/2019
60492,3xNLS-SGFP2(T65G)-T2A-SGFP2-3xNES,UNITED STATES,01/29/2019
60561,pmTurquoise2-N1,UNITED STATES,01/29/2019
69626,cpVenus-Gγ2,UNITED STATES,01/29/2019
69621,Galphai2-mTurquoise2,HONG KONG,01/28/2019
85056,pLifeAct_mScarlet-i_N1,UNITED STATES,01/28/2019
98823,mScarlet-I-UtrCH,UNITED STATES,01/28/2019
69623,Gβ-2A-cpV-Gγ2-IRES-Gαi1-mTq2,SWITZERLAND,01/26/2019
85064,pmScarlet-H_peroxisome_C1,SWITZERLAND,01/26/2019
85065,pmScarlet-I_peroxisome_C1,SWITZERLAND,01/26/2019
85066,pCytERM_mScarlet_N1,SWITZERLAND,01/26/2019
98837,mKOkappa-2A-mTurquoise2,SWITZERLAND,01/26/2019
54843,mTurquoise2-N1,UNITED STATES,01/25/2019
98821,Lck-mScarlet-I,UNITED STATES,01/25/2019
98816,3xnls-mScarlet-I,UNITED STATES,01/24/2019
98821,Lck-mScarlet-I,UNITED STATES,01/24/2019
69624,Gβ-2A-cpV-Gγ2-IRES-Gαi2-mTq2,AUSTRIA,01/24/2019
69625,Gβ-2A-cpV-Gγ2-IRES-Gαi3-mTq2,AUSTRIA,01/24/2019
112930,G13 sensor (Ga13_2),AUSTRIA,01/24/2019
85044,pmScarlet-i_C1,UNITED STATES,01/22/2019
85045,pmScarlet_alphaTubulin_C1,SWEDEN,01/21/2019
85048,pmScarlet_Giantin_C1,SWEDEN,01/21/2019
85054,pLifeAct_mScarlet_N1,SWEDEN,01/21/2019
98821,Lck-mScarlet-I,SWEDEN,01/21/2019
36209,pPalmitoyl-mTurquoise2,UNITED KINGDOM,01/21/2019
36204,pmTurquoise2-ER,FINLAND,01/21/2019
22878,pSYFP2-C1,UNITED STATES,01/19/2019
36202,pmTurquoise2-Tubulin,UNITED STATES,01/18/2019
85042,pmScarlet_C1,UNITED STATES,01/17/2019
54842,mTurquoise2-C1,FRANCE,01/17/2019
36205,pmTurquoise2-Golgi,UNITED STATES,01/16/2019
54843,mTurquoise2-N1,UNITED STATES,01/16/2019
85063,pmScarlet_peroxisome_C1,SWITZERLAND,01/16/2019
85042,pmScarlet_C1,UNITED STATES,01/15/2019
85054,pLifeAct_mScarlet_N1,UNITED STATES,01/15/2019
67900,pmCherry-FKBP12-C1,UNITED STATES,01/14/2019
67894,pmVenus-C2-MmMKL2,UNITED STATES,01/14/2019
85051,pmScarlet_H2A_C1,FRANCE,01/14/2019
85048,pmScarlet_Giantin_C1,UNITED STATES,01/11/2019
85044,pmScarlet-i_C1,UNITED STATES,01/10/2019
85069,PH-PLCD1_mScarlet_IRES_SYFP2_PH_N1,UNITED STATES,01/09/2019
54843,mTurquoise2-N1,SWITZERLAND,01/09/2019
54843,mTurquoise2-N1,AUSTRALIA,01/07/2019
85045,pmScarlet_alphaTubulin_C1,UNITED STATES,01/04/2019
67894,pmVenus-C2-MmMKL2,UNITED STATES,01/04/2019
112934,At1R-P2A-mCherry,UNITED STATES,01/03/2019
84329,pP2A-mCherry-N1,"KOREA, REPUBLIC OF",01/03/2019
85048,pmScarlet_Giantin_C1,JAPAN,12/25/2018
85067,pCytERM_mScarlet-H_N1,UNITED STATES,12/21/2018
85051,pmScarlet_H2A_C1,BELGIUM,12/21/2018
85042,pmScarlet_C1,JAPAN,12/20/2018
112962,3xmScarletI_UtrCH ,UNITED STATES,12/20/2018
98828,Lamp1-mTurquoise2,SWITZERLAND,12/19/2018
67903,FRB-ECFP(W66A)-Giantin,JAPAN,12/16/2018
85044,pmScarlet-i_C1,UNITED STATES,12/16/2018
36209,pPalmitoyl-mTurquoise2,UNITED STATES,12/14/2018
85048,pmScarlet_Giantin_C1,UNITED STATES,12/14/2018
54843,mTurquoise2-N1,GERMANY,12/14/2018
60493,pmVenus(L68V)-mTurquoise2,CANADA,12/12/2018
36207,pmTurquoise2-H2A,INDIA,12/12/2018
85071,pTriEx-RhoA-wt_mScarlet-i_SGFP2,UNITED STATES,12/11/2018
36205,pmTurquoise2-Golgi,UNITED STATES,12/11/2018
36203,pmTurquoise2-Peroxi,UNITED STATES,12/10/2018
36205,pmTurquoise2-Golgi,UNITED STATES,12/10/2018
36208,pmTurquoise2-Mito,UNITED STATES,12/10/2018
67900,pmCherry-FKBP12-C1,UNITED KINGDOM,12/10/2018
67902,Lck-FRB-ECFP(W66A),UNITED KINGDOM,12/10/2018
67903,FRB-ECFP(W66A)-Giantin,UNITED KINGDOM,12/10/2018
67904,ECFP(W66A)-FRB-MoA,UNITED KINGDOM,12/10/2018
98839,mScarlet-I-mTurquoise2,UNITED STATES,12/09/2018
85060,pmScarlet_NES_C1,AUSTRALIA,12/08/2018
98821,Lck-mScarlet-I,AUSTRALIA,12/08/2018
98830,mTurquoise2-LaminB,AUSTRALIA,12/08/2018
84327,pH3R-mCherry-N1,UNITED STATES,12/05/2018
84328,pH4R-mCherry-N1,UNITED STATES,12/05/2018
85056,pLifeAct_mScarlet-i_N1,JAPAN,12/05/2018
22878,pSYFP2-C1,UNITED STATES,12/04/2018
54843,mTurquoise2-N1,UNITED STATES,12/03/2018
60493,pmVenus(L68V)-mTurquoise2,UNITED STATES,12/03/2018
22878,pSYFP2-C1,UNITED STATES,12/03/2018
36206,pmTurquoise2-NES,CHINA,12/03/2018
36207,pmTurquoise2-H2A,CHINA,12/03/2018
36207,pmTurquoise2-H2A,CHINA,12/03/2018
85042,pmScarlet_C1,UNITED STATES,11/30/2018
112930,G13 sensor (Ga13_2),CANADA,11/30/2018
112931,mVenus-P115-C1,CANADA,11/30/2018
85066,pCytERM_mScarlet_N1,UNITED STATES,11/30/2018
85067,pCytERM_mScarlet-H_N1,UNITED STATES,11/30/2018
85068,pCytERM_mScarlet-i_N1,UNITED STATES,11/30/2018
98828,Lamp1-mTurquoise2,PORTUGAL,11/30/2018
60493,pmVenus(L68V)-mTurquoise2,GERMANY,11/30/2018
60494,pmTurquoise2-T2A-Venus(L68V),GERMANY,11/30/2018
36205,pmTurquoise2-Golgi,CHINA,11/30/2018
85045,pmScarlet_alphaTubulin_C1,CHINA,11/30/2018
85048,pmScarlet_Giantin_C1,CHINA,11/30/2018
85054,pLifeAct_mScarlet_N1,CHINA,11/30/2018
85057,pMTS_mScarlet_N1,CHINA,11/30/2018
85063,pmScarlet_peroxisome_C1,CHINA,11/30/2018
85066,pCytERM_mScarlet_N1,CHINA,11/30/2018
36205,pmTurquoise2-Golgi,UNITED STATES,11/29/2018
85043,pmScarlet-H_C1,UNITED KINGDOM,11/29/2018
85044,pmScarlet-i_C1,UNITED KINGDOM,11/28/2018
36201,pLifeAct-mTurquoise2,TAIWAN,11/28/2018
36202,pmTurquoise2-Tubulin,TAIWAN,11/28/2018
36203,pmTurquoise2-Peroxi,TAIWAN,11/28/2018
36204,pmTurquoise2-ER,TAIWAN,11/28/2018
36205,pmTurquoise2-Golgi,TAIWAN,11/28/2018
36206,pmTurquoise2-NES,TAIWAN,11/28/2018
36207,pmTurquoise2-H2A,TAIWAN,11/28/2018
36208,pmTurquoise2-Mito,TAIWAN,11/28/2018
36209,pPalmitoyl-mTurquoise2,TAIWAN,11/28/2018
67899,pYC3.60-C1,GERMANY,11/27/2018
36209,pPalmitoyl-mTurquoise2,UNITED STATES,11/26/2018
85044,pmScarlet-i_C1,SINGAPORE,11/25/2018
98839,mScarlet-I-mTurquoise2,CHINA,11/22/2018
84329,pP2A-mCherry-N1,FRANCE,11/22/2018
36204,pmTurquoise2-ER,CHINA,11/21/2018
98818,4xmts-mScarlet-I,CHINA,11/21/2018
85044,pmScarlet-i_C1,UNITED STATES,11/21/2018
36209,pPalmitoyl-mTurquoise2,UNITED STATES,11/21/2018
85042,pmScarlet_C1,JAPAN,11/21/2018
85044,pmScarlet-i_C1,JAPAN,11/21/2018
22878,pSYFP2-C1,UNITED STATES,11/20/2018
54843,mTurquoise2-N1,UNITED STATES,11/20/2018
98839,mScarlet-I-mTurquoise2,GERMANY,11/20/2018
85048,pmScarlet_Giantin_C1,GERMANY,11/20/2018
60560,pmTurquoise2-C1,NEW ZEALAND,11/19/2018
85044,pmScarlet-i_C1,NEW ZEALAND,11/19/2018
85048,pmScarlet_Giantin_C1,UNITED STATES,11/19/2018
112929,EB3-3xmTq2-N1,UNITED STATES,11/19/2018
85066,pCytERM_mScarlet_N1,PORTUGAL,11/19/2018
98833,CytERM-mTurquoise2,PORTUGAL,11/19/2018
85042,pmScarlet_C1,UNITED STATES,11/16/2018
85044,pmScarlet-i_C1,UNITED STATES,11/16/2018
98839,mScarlet-I-mTurquoise2,UNITED STATES,11/15/2018
22905,pSYFP2-SCFP3A,CANADA,11/15/2018
36207,pmTurquoise2-H2A,UNITED STATES,11/15/2018
98818,4xmts-mScarlet-I,GERMANY,11/15/2018
98819,4xmt-mTurquoise2,GERMANY,11/15/2018
98827,Lamp1-mScarlet-I,GERMANY,11/15/2018
85044,pmScarlet-i_C1,UNITED STATES,11/14/2018
85042,pmScarlet_C1,UNITED STATES,11/14/2018
22878,pSYFP2-C1,SINGAPORE,11/14/2018
60493,pmVenus(L68V)-mTurquoise2,SINGAPORE,11/14/2018
60494,pmTurquoise2-T2A-Venus(L68V),SINGAPORE,11/14/2018
60560,pmTurquoise2-C1,SINGAPORE,11/14/2018
60561,pmTurquoise2-N1,SINGAPORE,11/14/2018
85068,pCytERM_mScarlet-i_N1,UNITED STATES,11/14/2018
85071,pTriEx-RhoA-wt_mScarlet-i_SGFP2,CANADA,11/14/2018
85054,pLifeAct_mScarlet_N1,UNITED STATES,11/14/2018
85054,pLifeAct_mScarlet_N1,JAPAN,11/14/2018
85066,pCytERM_mScarlet_N1,CANADA,11/13/2018
85059,pMTS_mScarlet-i_N1,FINLAND,11/13/2018
85042,pmScarlet_C1,JAPAN,11/12/2018
36208,pmTurquoise2-Mito,UNITED STATES,11/11/2018
85054,pLifeAct_mScarlet_N1,RUSSIAN FEDERATION,11/09/2018
85059,pMTS_mScarlet-i_N1,CANADA,11/09/2018
98828,Lamp1-mTurquoise2,CANADA,11/09/2018
85063,pmScarlet_peroxisome_C1,UNITED STATES,11/09/2018
36201,pLifeAct-mTurquoise2,UNITED STATES,11/08/2018
85042,pmScarlet_C1,FRANCE,11/08/2018
36202,pmTurquoise2-Tubulin,CANADA,11/06/2018
85050,pmScarlet-i_Giantin_C1,CANADA,11/06/2018
60559,pmTurquoise-N1,UNITED STATES,11/06/2018
60561,pmTurquoise2-N1,UNITED STATES,11/06/2018
84329,pP2A-mCherry-N1,CZECH REPUBLIC,11/06/2018
36208,pmTurquoise2-Mito,SPAIN,11/05/2018
85042,pmScarlet_C1,GERMANY,11/05/2018
98817,3xnls-mTurquoise2,UNITED KINGDOM,11/05/2018
112939,pRSETb-LSS-SGFP2,UNITED STATES,11/04/2018
112941,pRSETb-LssmsfGFP,UNITED STATES,11/04/2018
112942,pRSETb-LSS-mEGFP,UNITED STATES,11/04/2018
69620,Galphai1-mTurquoise2,GERMANY,11/02/2018
60560,pmTurquoise2-C1,NETHERLANDS,11/01/2018
85062,pmScarlet-i_NES_C1,JAPAN,11/01/2018
98839,mScarlet-I-mTurquoise2,UNITED STATES,10/31/2018
85053,pmScarlet-i_H2A_C1,UNITED STATES,10/31/2018
114416,iLID-eGFP-2xC2,UNITED STATES,10/31/2018
98819,4xmt-mTurquoise2,FRANCE,10/31/2018
36201,pLifeAct-mTurquoise2,UNITED STATES,10/30/2018
85054,pLifeAct_mScarlet_N1,UNITED STATES,10/30/2018
85044,pmScarlet-i_C1,UNITED STATES,10/26/2018
84338,p63RhoGEF580-mVenus-N1,JAPAN,10/25/2018
84339,p63RhoGEF619-mVenus-N1,JAPAN,10/25/2018
85048,pmScarlet_Giantin_C1,UNITED KINGDOM,10/25/2018
85053,pmScarlet-i_H2A_C1,INDIA,10/25/2018
85043,pmScarlet-H_C1,UNITED STATES,10/24/2018
85044,pmScarlet-i_C1,UNITED STATES,10/24/2018
98829,ITPKA-mScarlet-I,UNITED STATES,10/24/2018
98821,Lck-mScarlet-I,UNITED STATES,10/24/2018
22878,pSYFP2-C1,UNITED STATES,10/23/2018
22905,pSYFP2-SCFP3A,UNITED STATES,10/23/2018
54843,mTurquoise2-N1,UNITED STATES,10/23/2018
98835,Gq-sensor[mTq2-sREACh],CHINA,10/22/2018
36201,pLifeAct-mTurquoise2,UNITED STATES,10/22/2018
36209,pPalmitoyl-mTurquoise2,UNITED STATES,10/22/2018
85042,pmScarlet_C1,ISRAEL,10/22/2018
98816,3xnls-mScarlet-I,SPAIN,10/22/2018
36201,pLifeAct-mTurquoise2,UNITED STATES,10/19/2018
85071,pTriEx-RhoA-wt_mScarlet-i_SGFP2,UNITED STATES,10/19/2018
84329,pP2A-mCherry-N1,UNITED STATES,10/18/2018
98819,4xmt-mTurquoise2,GERMANY,10/18/2018
84333,pH4R-P2A-mCherry-N1,"KOREA, REPUBLIC OF",10/18/2018
84329,pP2A-mCherry-N1,GERMANY,10/17/2018
84331,pH2R-P2A-mCherry-N1,GERMANY,10/17/2018
85042,pmScarlet_C1,UNITED KINGDOM,10/17/2018
98816,3xnls-mScarlet-I,UNITED KINGDOM,10/17/2018
98818,4xmts-mScarlet-I,UNITED KINGDOM,10/17/2018
36209,pPalmitoyl-mTurquoise2,UNITED STATES,10/17/2018
85066,pCytERM_mScarlet_N1,CHINA,10/16/2018
85071,pTriEx-RhoA-wt_mScarlet-i_SGFP2,CHINA,10/16/2018
98839,mScarlet-I-mTurquoise2,UNITED STATES,10/16/2018
98821,Lck-mScarlet-I,UNITED STATES,10/16/2018
98822,Lck-mTurquoise2,UNITED STATES,10/16/2018
98829,ITPKA-mScarlet-I,UNITED STATES,10/16/2018
98823,mScarlet-I-UtrCH,GERMANY,10/16/2018
112962,3xmScarletI_UtrCH ,GERMANY,10/16/2018
85066,pCytERM_mScarlet_N1,UNITED STATES,10/15/2018
85068,pCytERM_mScarlet-i_N1,UNITED STATES,10/15/2018
85043,pmScarlet-H_C1,FRANCE,10/15/2018
98837,mKOkappa-2A-mTurquoise2,FRANCE,10/15/2018
85042,pmScarlet_C1,UNITED STATES,10/15/2018
85044,pmScarlet-i_C1,UNITED STATES,10/15/2018
85047,pmScarlet-i_alphaTubulin_C1,UNITED STATES,10/11/2018
67903,FRB-ECFP(W66A)-Giantin,FRANCE,10/11/2018
36209,pPalmitoyl-mTurquoise2,UNITED STATES,10/10/2018
98816,3xnls-mScarlet-I,UNITED STATES,10/10/2018
98840,sReach-mTurquoise2,UNITED STATES,10/10/2018
36204,pmTurquoise2-ER,UNITED KINGDOM,10/09/2018
36207,pmTurquoise2-H2A,UNITED KINGDOM,10/09/2018
85053,pmScarlet-i_H2A_C1,GERMANY,10/09/2018
85042,pmScarlet_C1,UNITED KINGDOM,10/08/2018
85044,pmScarlet-i_C1,UNITED KINGDOM,10/08/2018
85055,pLifeAct_mScarlet-H_N1,GERMANY,10/08/2018
85044,pmScarlet-i_C1,CANADA,10/05/2018
